DAY_OF_WEEK,COTA_ROUTE,UNIQUE_STOP_NUMBER,STOP_NAME,ON,OFF,TOTAL,LAT,LONG,RANK
SUN,3,00003006,HARRISBURG PIKE & HOPKIN,12,3,16,39.932319,-83.047941,800
SUN,22,00003752,E 5TH AVE & CLEVELAND AV,13,2,16,39.986352,-82.988324,801
SUN,6,00002734,SULLIVANT AVE & HILLTONI,11,4,16,39.947478,-83.052265,802
SUN,7,00001635,MOUNT VERNON AVE & TAYLO,5,11,16,39.974142,-82.96133,803
SUN,10,00004410,4250 W BROAD ST,2,14,16,39.95302,-83.115179,804
SUN,7,00001629,MOUNT VERNON AVE & N 18T,2,13,16,39.971662,-82.975859,805
SUN,8,00004116,S 3RD ST & E TOWN ST,8,7,16,39.958716,-82.997335,806
SUN,5,00004095,N HIGH ST & SPRUCE ST,9,6,16,39.972764,-83.002574,807
SUN,6,00006559,COOPER RD & SCHROCK RD,1,15,15,40.111406,-82.942929,808
SUN,3,00002998,3136 BROADWAY,14,2,15,39.90032,-83.078561,809
SUN,5,00003942,REFUGEE RD & NOE BIXBY R,0,15,15,39.91516,-82.86401,810
SUN,31,00006871,EASTON WAY & EASTON SQUA,15,1,15,40.048221,-82.915279,811
SUN,6,00002729,SULLIVANT AVE & S EUREKA,10,5,15,39.945194,-83.064436,812
SUN,34,00007087,MORSE RD & INDIANOLA AVE,5,11,15,40.061745,-82.999607,813
SUN,1,00001304,N HIGH ST & W STARR AVE,5,10,15,39.983073,-83.00468,814
SUN,4,00002018,E FULTON ST & S HIGH ST,1,14,15,39.953611,-82.998495,815
SUN,34,00006872,MORSE CROSSING & GRAMERC,14,2,15,40.05172,-82.919706,816
SUN,1,00003187,E LIVINGSTON AVE & NOE B,2,13,15,39.943355,-82.853235,817
SUN,2,00001304,N HIGH ST & W STARR AVE,5,10,15,39.983105,-83.004726,818
SUN,8,00007279,HAMILTON AVE & E 20TH AV,4,12,15,40.003749,-82.97968,819
SUN,7,00007339,MT VERNON AVE & N MONROE,12,3,15,39.97135,-82.977999,820
SUN,10,00004282,W BROAD ST & GEORGESVILL,12,3,15,39.953044,-83.10956,821
SUN,23,00001980,E LIVINGSTON AVE & RAND,12,4,15,39.946208,-82.901901,822
SUN,8,00001736,MCGUFFEY RD & E WEBER RD,7,9,15,40.023276,-82.981436,823
SUN,152,00004095,N HIGH ST & SPRUCE ST,15,0,15,39.972735,-83.002627,824
SUN,2,00001962,E MAIN ST & SHADY LANE R,4,12,15,39.955252,-82.870899,825
SUN,5,00003242,REFUGEE RD & CITIZENS PL,5,10,15,39.91539,-82.878439,826
SUN,10,00002508,E BROAD ST & FAIRWAY BLV,5,10,15,39.975736,-82.87753,827
SUN,24,00006705,MORSE RD & STONERIDGE DR,2,13,15,40.05538,-82.866833,828
SUN,34,00004535,MORSE RD & DUNBRIDGE ST,10,5,15,40.058653,-82.931989,829
SUN,141,00005499,RIVERSIDE DR & NOTTINGHA,1,14,15,40.026346,-83.091416,830
SUN,102,00007482,8664 SANCUS BLVD,2,13,15,40.140494,-82.991218,831
SUN,10,00002517,E BROAD ST & FAIRWAY BLV,8,7,15,39.975807,-82.877923,832
SUN,32,00001134,CLEVELAND AVE & OAKLAND,9,6,15,40.03176,-82.964195,833
SUN,33,00003856,N HIGH ST & FITZ HENRY B,7,8,15,40.066361,-83.019217,834
SUN,121,00002201,S HIGH ST & W BLENKNER S,3,12,15,39.951778,-82.998712,835
SUN,6,00002745,SULLIVANT AVE & S SOUDER,8,7,15,39.953164,-83.021891,836
SUN,5,00002771,E WHITTIER ST & OAKWOOD,11,4,15,39.943514,-82.969525,837
SUN,8,00005743,NEIL AVE & W 11TH AVE,7,8,15,39.995938,-83.014713,838
SUN,2,00003707,E MAIN ST & MCNAUGHTEN R,14,1,15,39.954827,-82.837141,839
SUN,1,00001975,E LIVINGSTON AVE & WESTP,11,4,15,39.945176,-82.883472,840
SUN,6,00002690,SULLIVANT AVE & S GLENWO,6,9,15,39.951897,-83.028851,841
SUN,2,00001295,N HIGH ST & E 15TH AVE,7,8,15,39.999746,-83.008041,842
SUN,6,00006056,5555 CLEVELAND AVE,12,3,15,40.081553,-82.951424,843
SUN,1,00006532,GODOWN RD & BETHEL RD,9,6,15,40.062898,-83.056724,844
SUN,7,00005982,N JAMES RD & ALLEGHENY A,4,11,15,39.979701,-82.913234,845
SUN,5,00002756,E WHITTIER ST & CARPENTE,2,13,15,39.94377,-82.975371,846
SUN,7,00001632,MOUNT VERNON AVE & N CHA,6,9,15,39.973013,-82.968277,847
SUN,22,00007594,E 11TH AVE & N HIGH ST,1,14,15,39.994849,-83.006742,848
SUN,3,00005303,HARRISBURG PIKE & LITTLE,11,4,15,39.93043,-83.050592,849
SUN,24,00006663,4180 STELZER RD,0,15,15,40.059552,-82.910147,850
SUN,7,00004228,W MOUND ST & S HIGH ST,13,2,15,39.954822,-82.999812,851
SUN,2,00003518,E MAIN ST & IDLEWILD DR,5,9,15,39.95474,-82.831085,852
SUN,9,00006325,W NATIONWIDE BLVD & N FR,11,4,15,39.968776,-83.002914,853
SUN,3,00007316,W MAIN ST & S LUDLOW ST,14,1,15,39.955629,-83.002348,854
SUN,31,00007537,N HIGH ST & W LANE AVE,6,9,15,40.005597,-83.009223,855
SUN,7,00004158,E LONG ST & N 4TH ST,13,2,15,39.965387,-82.996996,856
SUN,3,00007174,W MAIN ST & S LUDLOW ST,1,14,15,39.955916,-83.002055,857
SUN,6,00003082,CLEVELAND AVE & LAMONT A,6,8,15,40.043049,-82.959683,858
SUN,2,00003709,E MAIN ST & FOUNTAIN LN,13,1,15,39.955043,-82.860072,859
SUN,8,00004682,CLEVELAND AVE & E 13TH A,10,4,15,39.996703,-82.978633,860
SUN,10,00004413,E BROAD ST & JEFFERSON A,8,6,14,39.964195,-82.984237,861
SUN,3,00002457,S DAVIS AVE & SULLIVANT,7,8,14,39.953564,-83.020383,862
SUN,1,00001978,E LIVINGSTON AVE & BEECH,11,3,14,39.945823,-82.894813,863
SUN,1,00005142,EASTGREEN BLVD & OFFICEV,12,2,14,39.938515,-82.828976,864
SUN,2,00002285,E MAIN ST & S DREXEL AVE,4,11,14,39.957148,-82.937862,865
SUN,10,00002479,E BROAD ST & WILSON AVE,4,10,14,39.966185,-82.965705,866
SUN,23,00007925,KIMBERLY PKWY & S HAMILT,11,3,14,39.925859,-82.880652,867
SUN,7,00001674,MOUNT VERNON AVE & GRAHA,10,5,14,39.973782,-82.964081,868
SUN,6,00002727,SULLIVANT AVE & S OGDEN,12,3,14,39.944148,-83.06999,869
SUN,25,00007136,PARK CRESCENT DR & ALSHI,7,7,14,39.928559,-82.842908,870
SUN,2,00001305,N HIGH ST & PRICE AVE,4,10,14,39.980411,-83.004179,871
SUN,21,00007742,WESTWOODS BLVD & WESTWOO,2,12,14,39.95028,-83.146929,872
SUN,31,00001296,N HIGH ST & E 13TH AVE,5,9,14,39.998086,-83.007762,873
SUN,102,00006781,POLARIS PKWY & LYRA DR,12,2,14,40.141652,-82.977464,874
SUN,3,00001586,S 4TH ST & E TOWN ST,4,10,14,39.958881,-82.995499,875
SUN,34,00006538,4155 MORSE CROSSING,1,13,14,40.055093,-82.918691,876
SUN,1,00004929,E LIVINGSTON AVE & S 18T,5,9,14,39.950803,-82.977533,877
SUN,2,00002305,E MAIN ST & WESTPHAL AVE,2,12,14,39.955595,-82.88248,878
SUN,151,00005382,INTERNATIONAL GATEWAY &,8,7,14,39.998597,-82.892238,879
SUN,5,00006314,1900 ALUM CREEK DR,5,9,14,39.930764,-82.940502,880
SUN,32,00005685,STELZER RD & MCCUTCHEON,12,2,14,40.033974,-82.910333,881
SUN,6,00002744,SULLIVANT AVE & HAWKES A,8,6,14,39.952647,-83.024649,882
SUN,34,00006517,EASTON WAY & MORSE CROSS,1,13,14,40.048606,-82.919278,883
SUN,1,00006778,2825 OLENTANGY RIVER RD,11,3,14,40.018786,-83.024092,884
SUN,22,00001525,W 5TH AVE & OLENTANGY RI,4,10,14,39.988053,-83.026635,885
SUN,6,00003084,CLEVELAND AVE & FERRIS R,2,12,14,40.050473,-82.953707,886
SUN,1,00007541,W LANE AVE & TUTTLE PARK,7,6,14,40.006366,-83.016928,887
SUN,34,00004015,MORSE RD & KINGSHILL DR,7,7,14,40.061405,-82.990224,888
SUN,34,00005976,MORSE RD & CHESFORD RD,8,6,14,40.059238,-82.945003,889
SUN,21,00007743,WESTWOODS BLVD & WESTWOO,11,3,14,39.950317,-83.146824,890
SUN,10,00004922,W BROAD ST & PHILLIPI RD,3,10,14,39.953308,-83.109171,891
SUN,4,00002116,FREBIS AVE & STUDER AVE,5,9,14,39.934582,-82.965195,893
SUN,24,00006709,MORSE RD & KOHLS ENTRANC,11,3,14,40.0555,-82.866083,893
SUN,33,00007738,W HENDERSON RD & KENNY R,10,4,14,40.053168,-83.050277,894
SUN,6,00005386,CLEVELAND AVE & NORTHLAN,0,14,14,40.081647,-82.951267,895
SUN,2,00001276,N HIGH ST & BLENHEIM RD,12,1,14,40.04412,-83.019289,896
SUN,33,00007687,W DUBLIN GRANDVILLE RD &,3,10,14,40.097515,-83.092538,897
SUN,33,00005217,PICKFORDE DR & GARDENIA,8,6,14,40.06625,-83.086671,898
SUN,32,00006870,EASTON WAY & EASTON SQUA,1,13,14,40.048038,-82.915621,899
SUN,121,00007413,HIGH ST & PRESCOTT ST,1,13,14,39.98018,-83.004064,900
SUN,6,00002703,SULLIVANT AVE & CLARENDO,2,12,14,39.946419,-83.058271,901
SUN,22,00007960,N CHAMPION AVE & MT VERN,11,3,14,39.972848,-82.968359,902
SUN,23,00005669,STELZER RD & MCCUTCHEON,4,10,14,40.03388,-82.910066,903
SUN,5,00003590,ALUM CREEK DR & FREBIS A,2,12,14,39.933065,-82.942097,904
SUN,22,00003550,S CHAMPION AVE & E WHITT,10,3,14,39.943295,-82.970564,905
SUN,5,00003816,S HAMILTON RD & REFUGEE,4,10,14,39.915985,-82.880464,906
SUN,3,00003146,HARRISBURG PIKE & ZETTLE,5,8,14,39.930131,-83.051283,907
SUN,1,00001183,N HIGH ST & E 4TH AVE,6,8,14,39.985211,-83.005082,908
SUN,8,00001155,CLEVELAND AVE & E 11TH A,9,5,13,39.994013,-82.981644,909
SUN,102,00006279,1481 POLARIS PKWY,2,12,13,40.141179,-82.979721,910
SUN,6,00007174,W MAIN ST & S LUDLOW ST,2,11,13,39.955837,-83.002178,911
SUN,10,00004141,E BROAD ST & JEFFERSON A,7,6,13,39.963954,-82.984901,912
SUN,2,00002275,E MAIN ST & KIMBALL PL,7,6,13,39.957672,-82.963769,913
SUN,10,00002645,W BROAD ST & HALDY AVE,5,9,13,39.954773,-83.079222,914
SUN,2,00001211,N HIGH ST & ACTON RD,4,10,13,40.041024,-83.01831,915
SUN,4,00002120,LOCKBOURNE RD & REEB AVE,3,10,13,39.924336,-82.965289,916
SUN,10,00002647,W BROAD ST & N BRINKER A,4,10,13,39.954529,-83.084222,917
SUN,1,00001933,E LIVINGSTON AVE & COLLE,5,9,13,39.947958,-82.936445,918
SUN,6,00002369,W TOWN ST & S DAVIS AVE,8,5,13,39.956181,-83.021204,919
SUN,1,00004094,N HIGH ST & OHIO CENTER,4,9,13,39.969824,-83.002013,920
SUN,2,00004094,N HIGH ST & OHIO CENTER,6,7,13,39.969806,-83.002027,921
SUN,2,00002343,E MAIN ST & RHOADS AVE,8,5,13,39.957497,-82.949151,922
SUN,7,00004123,N FRONT ST & W BROAD ST,12,1,13,39.963021,-83.00248,923
SUN,7,00003181,N CASSADY AVE & E 5TH AV,8,6,13,39.985411,-82.931591,924
SUN,9,00007434,S 4TH ST & E CAPITAL ST,9,4,13,39.961931,-82.996041,925
SUN,102,00007483,8685 SANCUS BLVD,12,1,13,40.140599,-82.991404,926
SUN,6,00002706,SULLIVANT AVE & S TERRAC,2,11,13,39.944895,-83.066376,927
SUN,1,00006580,SAWMILL RD & BETHEL RD,2,11,13,40.065995,-83.092998,928
SUN,10,00004050,W BROAD ST & NORTON RD,11,2,13,39.951696,-83.138913,929
SUN,2,00002332,E MAIN ST & S CHESTERFIE,9,4,13,39.956813,-82.920905,930
SUN,10,00002522,E BROAD ST & BEECHTREE R,9,4,13,39.974147,-82.893847,931
SUN,1,00003437,KENNY RD & FOLKESTONE RD,2,11,13,40.050015,-83.049765,932
SUN,23,00004768,S JAMES RD & DALE AVE,8,5,13,39.96416,-82.914075,933
SUN,9,00004114,S 3RD ST & E BROAD ST,8,5,13,39.962135,-82.99794,934
SUN,10,00004414,E BROAD ST & PARKLAWN BL,10,2,13,39.975275,-82.883005,935
SUN,4,00001497,E HUDSON ST & SUMMIT ST,9,4,13,40.015095,-83.001039,936
SUN,4,00006804,MORSE RD & INDIANOLA AVE,2,11,13,40.061556,-83.000601,937
SUN,33,00001263,N HIGH ST & W KANAWHA AV,1,12,13,40.071299,-83.019116,938
SUN,2,00004295,E MAIN ST & SHADY LANE R,11,2,13,39.955371,-82.87112,939
SUN,3,00002960,HARRISBURG PIKE & EAKIN,3,10,13,39.931713,-83.048869,940
SUN,8,00001151,CLEVELAND AVE & E 17TH A,5,8,13,40.000118,-82.976072,941
SUN,4,00006398,S FRONT ST & W TOWN ST,4,8,13,39.958973,-83.001783,942
SUN,7,00006517,EASTON WAY & MORSE CROSS,0,13,13,40.048398,-82.919497,943
SUN,121,00001306,N HIGH ST & W HUBBARD AV,11,2,13,39.978508,-83.003774,944
SUN,2,00001194,N HIGH ST & E NORTHWOOD,7,6,13,40.007769,-83.009554,945
SUN,22,00007921,1333 FIELDS AVE,6,7,13,39.990802,-82.991661,946
SUN,10,00006528,E BROAD ST & BLACKLICK X,2,11,13,39.98233,-82.817138,947
SUN,33,00007180,6200 SAWMILL RD,1,12,13,40.091973,-83.091659,948
SUN,6,00001517,CLEVELAND AVE & PEGG RD,3,9,13,40.044546,-82.958352,949
SUN,3,00006976,STRINGTOWN RD & HOOVER R,2,11,13,39.881028,-83.069125,950
SUN,33,00006372,N HIGH ST & E ROYAL FORE,0,12,13,40.060845,-83.019513,951
SUN,8,00002209,HANFORD ST & S HIGH ST,2,10,13,39.936832,-82.995667,952
SUN,2,00001277,N HIGH ST & CHATHAM RD,9,4,13,40.042095,-83.018742,953
SUN,7,00001631,MOUNT VERNON AVE & N 22N,5,8,13,39.972486,-82.971252,954
SUN,1,00005131,BETHEL RD & DIERKER RD,2,11,13,40.064405,-83.075577,955
SUN,5,00003245,CHATTERTON RD & NOE BIXB,2,10,13,39.915364,-82.862599,956
SUN,6,00007251,FUJI DR & BRADY DR,3,10,13,40.088304,-82.953883,957
SUN,1,00003524,OLENTANGY RIVER RD & W L,5,7,13,40.007406,-83.022833,958
SUN,8,00007312,S HIGH ST & BOB EVANS,1,12,13,39.883132,-83.000238,959
SUN,1,00001305,N HIGH ST & PRICE AVE,5,8,13,39.980386,-83.004151,960
SUN,33,00005133,PICKFORDE DR & GARDENIA,3,10,13,40.066346,-83.086499,961
SUN,34,00006804,MORSE RD & INDIANOLA AVE,9,4,12,40.06164,-83.000726,962
SUN,8,00007596,E 11TH AVE & N 4TH ST,7,6,12,39.994484,-82.999584,963
SUN,102,00001253,N HIGH ST & W NORTH ST,10,2,12,40.092685,-83.01793,964
SUN,2,00002291,E MAIN ST & S BROADLEIGH,2,10,12,39.956751,-82.922837,965
SUN,5,00007963,FREBIS AVE & FAIRWOOD AV,8,4,12,39.934264,-82.954721,966
SUN,32,00001123,CLEVELAND AVE & OAKLAND,5,7,12,40.031492,-82.964113,967
SUN,1,00001952,E LIVINGSTON AVE & BURLI,2,10,12,39.945057,-82.88335,968
SUN,34,00006537,1778 MORSE RD,7,6,12,40.060324,-82.973487,969
SUN,6,00001135,CLEVELAND AVE & E NORTH,10,3,12,40.029179,-82.964257,970
SUN,8,00002258,S HIGH ST & E COLUMBUS S,6,6,12,39.946067,-82.997455,971
SUN,5,00002751,E WHITTIER ST & JAEGER S,2,10,12,39.944527,-82.990263,972
SUN,4,00004662,N 4TH ST & E SPRING ST,8,4,12,39.966491,-82.997047,973
SUN,7,00001682,MARTIN LUTHER KING & ST,9,3,12,39.970649,-82.980289,974
SUN,6,00006787,COOPER RD & SCHROCK RD,11,1,12,40.11117,-82.942993,975
SUN,8,00002792,PARSONS AVE & SHELDON AV,7,5,12,39.933596,-82.983854,976
SUN,8,00004638,OBETZ RD & SOUTHPOINT BL,9,3,12,39.882148,-82.998587,977
SUN,6,00004955,SULLIVANT AVE & N WILSON,2,10,12,39.942732,-83.093949,978
SUN,5,00001183,N HIGH ST & E 4TH AVE,4,8,12,39.985202,-83.005088,979
SUN,23,00005734,STELZER RD & MIDDLEMORE,5,7,12,40.030102,-82.910451,980
SUN,8,00007203,KARL RD & STONEGATE SQUA,4,8,12,40.04929,-82.976755,981
SUN,8,00001729,HAMILTON AVE & DUXBERRY,1,11,12,40.009035,-82.979335,982
SUN,4,00002787,PARSONS AVE & E WHITTIER,8,5,12,39.944364,-82.983017,983
SUN,2,00002348,E MAIN ST & KENDALL PL,7,5,12,39.957777,-82.964177,984
SUN,6,00004237,CLEVELAND AVE & MORSE CR,2,10,12,40.05247,-82.95349,985
SUN,5,00001303,N HIGH ST & W 4TH AVE,8,4,12,39.984974,-83.005083,986
SUN,32,00003665,E NORTH BROADWAY ST & IN,6,6,12,40.031358,-83.001493,987
SUN,31,00006356,NEIL AVE & W 10TH AVE,7,6,12,39.994131,-83.014432,988
SUN,6,00002702,SULLIVANT AVE & WHITETHO,4,8,12,39.946861,-83.055918,989
SUN,102,00007496,HIGH CROSS BLVD & DIMENS,10,2,12,40.117687,-83.012336,990
SUN,8,00001820,HAMILTON AVE & E 21ST AV,10,2,12,40.004056,-82.979728,991
SUN,1,00001307,N HIGH ST & BUTTLES AVE,5,7,12,39.976914,-83.003434,992
SUN,10,00006821,E BROAD ST & MEIJER DR,1,10,12,39.985786,-82.785773,993
SUN,22,00004080,E 5TH AVE & JOYCE AVE,3,9,12,39.985597,-82.967744,994
SUN,2,00007413,HIGH ST & PRESCOTT ST,8,4,12,39.980148,-83.004121,995
SUN,6,00002742,SULLIVANT AVE & S GLENWO,7,5,12,39.95177,-83.029326,996
SUN,6,00002688,SULLIVANT AVE & AVONDALE,4,8,12,39.95252,-83.025501,997
SUN,5,00002203,S HIGH ST & W FRANKFORT,6,6,12,39.947206,-82.997782,998
SUN,7,00001853,N CASSADY AVE & E 10TH A,8,4,12,39.989633,-82.93066,999
SUN,25,00007317,BRICE RD & LIVINGSTON AV,9,3,12,39.94223,-82.829959,1000
SUN,2,00002333,E MAIN ST & KENWICK RD,8,3,12,39.956882,-82.923655,1001
SUN,31,00001193,N HIGH ST & E LANE AVE,9,3,12,40.006419,-83.009269,1002
SUN,2,00007400,E MOUND ST & S 5TH ST,4,8,12,39.955762,-82.991594,1003
SUN,10,00004147,E BROAD ST & N 5TH ST,5,6,12,39.963069,-82.99403,1004
SUN,10,00002492,E BROAD ST & S HARDING R,5,7,12,39.971359,-82.918972,1005
SUN,8,00005663,S HIGH ST & HIGHVIEW BLV,10,1,12,39.889339,-82.997574,1006
SUN,22,00003307,E 5TH AVE & SAINT CLAIR,8,3,12,39.98614,-82.979987,1007
SUN,33,00007158,SAWMILL RD & CRANSTON DR,1,11,12,40.085855,-83.091966,1008
SUN,10,00007973,W BROAD ST & BELLE ST,6,6,12,39.961227,-83.00833,1009
SUN,24,00004390,N HAMILTON RD & ROCKY FO,10,2,12,40.009764,-82.867362,1010
SUN,31,00007823,MOCK RD & WOODLAND AVE,10,1,12,40.011712,-82.953268,1011
SUN,7,00006415,S FRONT ST & W MAIN ST,10,2,12,39.95537,-83.001038,1012
SUN,5,00001178,N HIGH ST & E RUSSELL ST,4,8,12,39.975807,-83.00312,1013
SUN,8,00001724,HAMILTON AVE & E 17TH AV,3,8,12,40.000799,-82.979767,1014
SUN,1,00001945,E LIVINGSTON AVE & ZETTL,2,10,12,39.946549,-82.910139,1015
SUN,22,00006905,ALUM CREEK DR & WINSLOW,10,2,12,39.925251,-82.935332,1016
SUN,31,00007783,E HUDSON ST & JOYCE AVE,4,8,12,40.01343,-82.962228,1017
SUN,3,00002371,S SOUDER AVE & SULLIVANT,7,5,12,39.952933,-83.021642,1018
SUN,2,00002293,E MAIN ST & BROOKSIDE DR,4,8,12,39.956611,-82.917576,1019
SUN,3,00006961,COLUMBUS ST & BROADWAY,6,5,11,39.88322,-83.091835,1020
SUN,11,00000217,E MAIN ST & HOLTZMAN AVE,4,7,11,39.957325,-82.945983,1021
SUN,4,00001488,INDIANOLA AVE & OAKLAND,10,1,11,40.033143,-83.000953,1022
SUN,102,00001479,N HIGH ST & HIGHLAND AVE,1,10,11,40.105484,-83.016938,1023
SUN,8,00001695,NEIL AVE & W 5TH AVE,6,5,11,39.987169,-83.013013,1024
SUN,32,00006871,EASTON WAY & EASTON SQUA,10,1,11,40.048219,-82.915253,1025
SUN,8,00007760,STATE RTE 161 & KARL RD,2,9,11,40.087026,-82.975597,1026
SUN,10,00002531,E BROAD ST & N HARDING R,8,3,11,39.971439,-82.919265,1027
SUN,1,00003474,KENNY RD & MERRIMAR CIR,10,2,11,40.05404,-83.049651,1028
SUN,34,00007105,MORSE RD & HEATON RD,6,5,11,40.060118,-82.966785,1029
SUN,5,00003740,CHATTERTON RD & NOE BIXB,9,3,11,39.915577,-82.862388,1030
SUN,1,00001916,E LIVINGSTON AVE & S 18T,6,6,11,39.950872,-82.978134,1031
SUN,8,00005093,4645 TAMARACK BLVD,8,3,11,40.06234,-82.9709,1032
SUN,23,00007903,STELZER RD & MORSE RD,3,8,11,40.058135,-82.910303,1033
SUN,5,00001307,N HIGH ST & BUTTLES AVE,7,4,11,39.976917,-83.00346,1034
SUN,5,00002759,E WHITTIER ST & S CHAMPI,3,8,11,39.943548,-82.970705,1035
SUN,24,00003907,S HAMILTON RD & GROVES R,3,8,11,39.929832,-82.879394,1036
SUN,11,00001586,S 4TH ST & E TOWN ST,6,5,11,39.958825,-82.995192,1037
SUN,8,00007255,S 4TH ST & E WOODROW AVE,8,4,11,39.927639,-82.993176,1038
SUN,152,00004096,N HIGH ST & SWAN ST,1,11,11,39.973068,-83.002667,1039
SUN,121,00004094,N HIGH ST & OHIO CENTER,3,8,11,39.969829,-83.002081,1040
SUN,11,00004934,E MAIN ST & HOLTZMAN AVE,6,5,11,39.957361,-82.945325,1041
SUN,8,00007083,NATIONWIDE BLVD & MCCONN,8,4,11,39.968255,-83.007774,1042
SUN,6,00001154,CLEVELAND AVE & CHITTEND,7,4,11,39.995159,-82.980239,1043
SUN,1,00001303,N HIGH ST & W 4TH AVE,8,3,11,39.985006,-83.00507,1044
SUN,3,00006819,HARRISBURG PIKE & CENTER,2,9,11,39.905699,-83.074563,1045
SUN,8,00001318,NEIL AVE & COLLINS AVE,5,6,11,39.976174,-83.010868,1046
SUN,1,00001186,N HIGH ST & EUCLID AVE,4,7,11,39.99128,-83.006318,1047
SUN,5,00001527,W 5TH AVE & HESS ST,2,9,11,39.988206,-83.03198,1048
SUN,7,00007897,GREENWAY AVE & CLIFTON A,6,5,11,39.971585,-82.949905,1049
SUN,5,00004094,N HIGH ST & OHIO CENTER,6,5,11,39.969856,-83.002137,1050
SUN,3,00002459,W RICH ST & S GREEN ST,4,7,11,39.95516,-83.01955,1051
SUN,5,00002775,E WHITTIER ST & HEYL AVE,10,1,11,39.943904,-82.977237,1052
SUN,1,00007089,BETHEL RD & GREYSTONE DR,2,9,11,40.064925,-83.090383,1053
SUN,7,00005369,STELZER RD & E 6TH AVE,3,8,11,39.985625,-82.914093,1054
SUN,10,00006297,E BROAD ST & OUTERBELT S,3,8,11,39.980786,-82.830898,1055
SUN,21,00006096,BRITTON PKWY & HIRTH RD,5,6,11,40.073133,-83.138998,1056
SUN,34,00005293,MORSE RD & KARL RD,8,3,11,40.060774,-82.978991,1058
SUN,10,00006624,E BROAD ST & BROAD POINT,1,10,11,39.982018,-82.819875,1058
SUN,8,00005074,RED ROBIN RD & TAMARACK,8,3,11,40.064835,-82.970413,1059
SUN,8,00005377,KARL RD & NORTHLAND SR V,7,4,11,40.048702,-82.976889,1060
SUN,2,00002316,E MAIN ST & BERNHARD RD,9,2,11,39.955635,-82.879912,1061
SUN,6,00002740,SULLIVANT AVE & DANA AVE,8,3,11,39.950779,-83.034626,1062
SUN,4,00001499,SUMMIT ST & E MAYNARD AV,9,2,11,40.010912,-83.000396,1063
SUN,6,00003092,CLEVELAND AVE & WILDWOOD,1,10,11,40.078871,-82.951471,1064
SUN,1,00002015,E LIVINGSTON AVE & S GRA,2,9,11,39.952525,-82.988767,1065
SUN,8,00003967,KARL RD & SANDALWOOD PL,0,11,11,40.077377,-82.975947,1066
SUN,10,00006822,E BROAD ST & MEIJER DR,11,0,11,39.985814,-82.786904,1067
SUN,23,00002167,KIMBERLY PKWY N & COURTR,3,7,11,39.921605,-82.89651,1068
SUN,10,00002651,W BROAD ST & S ALGONQUIN,8,3,11,39.954342,-83.085422,1069
SUN,102,00006278,1319 POLARIS PKWY,0,11,11,40.141331,-82.984408,1070
SUN,121,00004096,N HIGH ST & SWAN ST,4,6,11,39.973154,-83.002678,1071
SUN,5,00003536,ALUM CREEK DR & INTEGRIT,8,3,11,39.932226,-82.941467,1072
SUN,9,00006805,MOUND ST & CLARENDON AVE,3,8,11,39.940287,-83.05629,1073
SUN,1,00003472,KENNY RD & WEYBRIDGE RD,9,2,11,40.056658,-83.049463,1074
SUN,10,00007266,E BROAD ST & EASTPOINTE,10,1,11,39.982362,-82.818207,1075
SUN,11,00006314,1900 ALUM CREEK DR,1,10,11,39.93078,-82.940738,1076
SUN,5,00002774,E WHITTIER ST & GILBERT,9,2,11,39.943764,-82.974297,1077
SUN,6,00002724,SULLIVANT AVE & BINNS BL,8,3,11,39.943417,-83.078343,1078
SUN,8,00001708,NEIL AVE & W 5TH AVE,2,9,11,39.987517,-83.01316,1079
SUN,8,00007281,E 11TH AVE & JEFFERSON A,6,5,11,39.993732,-82.982925,1080
SUN,2,00003850,E MAIN ST & LAMBY LN,7,4,11,39.955992,-82.892249,1081
SUN,4,00002827,PARSONS AVE & THURMAN AV,8,2,11,39.939455,-82.983294,1082
SUN,3,00006983,STRINGTOWN RD & HOOVER R,8,3,11,39.881152,-83.068947,1083
SUN,4,00001446,INDIANOLA AVE & E N BROA,1,9,11,40.03159,-83.000971,1084
SUN,2,00001645,E MAIN ST & S 4TH ST,7,4,11,39.956664,-82.994717,1085
SUN,2,00002298,E MAIN ST & MAPLEWOOD AV,1,9,11,39.956186,-82.903236,1086
SUN,7,00007205,E SPRING ST & N 4TH ST,1,10,11,39.966726,-82.997782,1087
SUN,33,00001222,N HIGH ST & LELAND AVE,3,8,11,40.063349,-83.019373,1088
SUN,6,00001136,CLEVELAND AVE & WELDON A,8,3,11,40.027464,-82.964389,1089
SUN,2,00001208,N HIGH ST & E TORRENCE R,4,7,11,40.035029,-83.016702,1090
SUN,1,00001929,E LIVINGSTON AVE & RHOAD,6,4,11,39.948641,-82.949526,1091
SUN,31,00001681,MOCK RD & CENTURY DR,7,4,11,40.011412,-82.946623,1092
SUN,9,00001797,E MOUND ST & S HIGH ST,7,4,11,39.954908,-82.998877,1093
SUN,23,00004730,COURTRIGHT RD & OAKCREST,10,1,11,39.924836,-82.8987,1094
SUN,2,00002356,E MAIN ST & PARSONS AVE,4,6,11,39.958136,-82.981591,1095
SUN,8,00001818,HAMILTON AVE & DUXBERRY,8,3,11,40.009085,-82.979415,1096
SUN,4,00001428,N 4TH ST & E 18TH AVE,2,8,11,40.002147,-82.998542,1097
SUN,6,00007316,W MAIN ST & S LUDLOW ST,8,3,11,39.955731,-83.002314,1098
