DAY_OF_WEEK,COTA_ROUTE,UNIQUE_STOP_NUMBER,STOP_NAME,ON,OFF,TOTAL,LAT,LONG,RANK
SAT,1,00004930,GODOWN RD & CAMBRIAN DR,1,7,8,40.062106,-83.054965,1622
SAT,22,00007378,E 5TH AVE & WALTERS ST,5,3,8,39.986258,-82.983058,1623
SAT,8,00008031,HANFORD ST & WASHINGTON,3,5,8,39.936429,-82.985913,1624
SAT,5,00001602,W 5TH AVE & ASHLAND AVE,7,2,8,39.989046,-83.050396,1625
SAT,5,00001614,W 5TH AVE & PERRY ST,4,4,8,39.98758,-83.019055,1626
SAT,4,00001489,INDIANOLA AVE & E NORTH,7,1,8,40.031084,-83.001128,1627
SAT,8,00005076,RED ROBIN RD & KARL RD,5,3,8,40.065253,-82.975938,1628
SAT,3,00007205,E SPRING ST & N 4TH ST,3,5,8,39.966577,-82.997931,1629
SAT,10,00006823,E BROAD ST & WAGGONER RD,7,1,8,39.985287,-82.79178,1630
SAT,8,00002236,S HIGH ST & RUMSEY RD,5,3,8,39.894578,-82.995473,1631
SAT,31,00007786,E HUDSON ST & DRESDEN ST,5,3,8,40.013933,-82.97271,1632
SAT,1,00004063,E LIVINGSTON AVE & LATTI,1,7,8,39.944132,-82.867105,1633
SAT,131,00001185,N HIGH ST & E 6TH AVE,5,3,8,39.989193,-83.005888,1634
SAT,3,00002964,HARRISBURG PIKE & CLIME,1,7,8,39.920643,-83.061766,1635
SAT,8,00007305,PARSONS AVE & HARLAND DR,2,6,8,39.884505,-82.987573,1636
SAT,4,00002153,FREBIS AVE & S OHIO AVE,7,1,8,39.935022,-82.972884,1637
SAT,3,00003012,800 HARRISBURG PIKE,4,4,8,39.9419,-83.038688,1638
SAT,7,00005696,3096 ALLEGHENY AVE,4,4,8,39.980682,-82.919741,1639
SAT,22,00003586,FREBIS AVE & FAIRWOOD AV,3,5,8,39.934134,-82.955289,1640
SAT,22,00004080,E 5TH AVE & JOYCE AVE,2,6,8,39.985569,-82.967721,1641
SAT,5,00006990,REFUGEE RD & COUNTRY VIE,0,8,8,39.911659,-82.827026,1642
SAT,152,00006768,E CHESTNUT ST & N HIGH S,2,5,8,39.967742,-83.000665,1643
SAT,33,00006866,DIERKER RD & BETHEL RD,3,4,8,40.063681,-83.075143,1644
SAT,22,00006050,1900 ALUM CREEK DR,6,2,8,39.930383,-82.940151,1645
SAT,32,00006350,INNIS RD & KOHR BLVD,3,5,8,40.037094,-82.947607,1646
SAT,7,00001648,E 5TH AVE & ALTON AVE,1,6,8,39.98491,-82.926572,1647
SAT,6,00006772,CLEVELAND AVE & WALLCRES,1,7,8,40.072669,-82.951909,1648
SAT,1,00004417,3420 OLENTANGY RIVER RD,2,6,8,40.02926,-83.029381,1649
SAT,8,00003716,KARL RD & SHANLEY DR,8,0,8,40.054837,-82.976437,1650
SAT,33,00006652,200 BROAD MEADOWS BLVD,3,5,8,40.07406,-83.024469,1651
SAT,5,00007397,N WILSON RD & W BROAD ST,6,2,8,39.954641,-83.094614,1652
SAT,3,00007076,TREMONT RD & RIDGECLIFF,3,5,8,40.022974,-83.059252,1653
SAT,32,00003714,OAKLAND PARK AVE & MAIZE,4,4,8,40.032522,-82.989788,1654
SAT,6,00005389,GEORGESVILLE RD & W BROA,7,1,8,39.952013,-83.110331,1655
SAT,9,00003450,MOUNT VERNON AVE & N GRA,4,4,8,39.96919,-82.992482,1656
SAT,3,00002855,NORTHWEST BLVD & W LANE,6,2,8,40.006812,-83.058266,1657
SAT,9,00006415,S FRONT ST & W MAIN ST,6,2,8,39.955119,-83.001057,1658
SAT,8,00007315,KARL & NORTHLAND VILLAGE,2,6,8,40.051917,-82.976644,1659
SAT,8,00004602,RED ROBIN RD & ROCKCASTL,2,6,8,40.06508,-82.973171,1660
SAT,3,00002988,COLUMBUS ST & LEITHART D,8,0,8,39.881283,-83.072096,1661
SAT,9,00006663,4180 STELZER RD,0,8,8,40.059648,-82.910168,1662
SAT,10,00007267,E BROAD ST & LANCASTER A,2,5,8,39.982752,-82.813199,1663
SAT,1,00004911,GODOWN RD & CHEVIOT DR,0,7,8,40.060146,-83.051002,1664
SAT,1,00003190,E LIVINGSTON AVE & WALNU,1,7,8,39.942515,-82.837875,1665
SAT,22,00003575,S OHIO AVE & E COLUMBUS,1,6,8,39.946308,-82.971752,1666
SAT,5,00001604,W 5TH AVE & FAIRVIEW AVE,6,2,8,39.988919,-83.0476,1667
SAT,4,00007568,VENICE DR & FAIRWOOD AVE,7,1,8,39.89884,-82.957613,1668
SAT,5,00006987,CHATTERTON RD & FONTAINE,0,7,8,39.913953,-82.852443,1669
SAT,8,00001693,NEIL AVE & W 3RD AVE,2,6,8,39.983526,-83.012303,1670
SAT,3,00007971,BOBCAT AVE & EDGEHILL RD,5,2,8,39.983721,-83.02953,1671
SAT,33,00003806,DIERKER RD & WENDYS DR,5,3,8,40.058212,-83.075305,1672
SAT,8,00002838,PARSONS AVE & GROVEPORT,7,1,8,39.918623,-82.984834,1673
SAT,6,00005595,GEORGESVILLE RD & LINCOL,6,2,8,39.946257,-83.111355,1674
SAT,5,00001382,2200 W 5TH AVE,3,5,8,39.989675,-83.065403,1675
SAT,5,00001618,W 5TH AVE & HIGHLAND ST,6,2,8,39.987288,-83.011119,1676
SAT,6,00002737,SULLIVANT AVE & HELEN ST,4,4,8,39.949009,-83.044131,1677
SAT,22,00007379,E 5TH AVE & WALTERS ST,4,4,8,39.986186,-82.9834,1678
SAT,7,00001625,MARTIN LUTHER KING & HAM,2,6,8,39.968737,-82.981672,1679
SAT,31,00007138,NORTH STAR RD & PRESIDEN,1,7,8,39.997302,-83.04851,1680
SAT,22,00007888,TOY RD & ALUM CREEK DR,1,7,8,39.852461,-82.937335,1681
SAT,8,00002227,S HIGH ST & RUMSEY RD,1,7,8,39.894287,-82.995742,1682
SAT,152,00004096,N HIGH ST & SWAN ST,0,7,8,39.973026,-83.00235,1683
SAT,2,00002283,E MAIN ST & S PARKVIEW A,2,6,8,39.957236,-82.941978,1684
SAT,9,00004691,PERDUE AVE & AGLER RD,3,5,8,40.026361,-82.951729,1685
SAT,5,00001307,N HIGH ST & BUTTLES AVE,4,3,8,39.976944,-83.003231,1686
SAT,1,00003421,3368 OLENTANGY RIVER RD,1,7,8,40.027606,-83.028005,1687
SAT,8,00007463,S HIGH ST & HANFORD ST,2,6,8,39.937466,-82.99611,1688
SAT,131,00001184,N HIGH ST & E 5TH AVE,5,3,8,39.987509,-83.005551,1690
SAT,131,00004100,N HIGH ST & W NATIONWIDE,2,6,8,39.968217,-83.001888,1690
SAT,6,00004549,SULLIVANT AVE & S SOUTHA,1,6,8,39.943066,-83.087533,1691
SAT,7,00004170,E SPRING ST & NEILSTON S,3,4,8,39.966942,-82.994635,1692
SAT,4,00002788,PARSONS AVE & ZIMPFER ST,2,6,8,39.942324,-82.983172,1693
SAT,4,00002127,KOEBEL RD & FAIRWOOD AVE,0,7,8,39.912128,-82.957134,1694
SAT,7,00001683,E SPRING ST & HAMILTON A,4,4,8,39.968817,-82.982184,1695
SAT,11,00002055,E TOWN ST & S WASHINGTON,3,5,8,39.960311,-82.986913,1696
SAT,102,00001236,HIGH ST & E NORTH ST,2,5,7,40.092776,-83.017779,1697
SAT,8,00002107,HANFORD ST & BRUCK ST,1,6,7,39.936517,-82.988557,1698
SAT,4,00004650,VENICE DR & SOUTHFIELD D,7,1,7,39.897916,-82.95329,1699
SAT,11,00001732,MCGUFFEY RD & E HUDSON S,3,5,7,40.014819,-82.981322,1700
SAT,23,00004765,S JAMES RD & E MOUND ST,4,3,7,39.954237,-82.914969,1701
SAT,7,00007896,GREENWAY AVE & CENTAB DR,2,5,7,39.973942,-82.955958,1702
SAT,9,00001850,BRENTNELL AVE & MIDDLEHU,2,5,7,40.006166,-82.948282,1703
SAT,33,00007179,SAWMILL RD & CRANSTON DR,7,0,7,40.084789,-83.092213,1704
SAT,1,00007548,OLENTANGY RIVER RD & DOD,1,6,7,40.01697,-83.023199,1705
SAT,3,00006321,N FRONT ST & NATIONWIDE,2,5,7,39.968367,-83.003513,1706
SAT,31,00006092,2501 MOCK RD,2,5,7,40.011217,-82.94319,1707
SAT,32,00005496,FISHINGER BLVD & PARK MI,6,2,7,40.031254,-83.116351,1708
SAT,4,00001430,N 4TH ST & E LANE AVE,2,5,7,40.005587,-82.998299,1709
SAT,8,00001771,KARL RD & NORTHLAND PARK,0,7,7,40.057701,-82.976597,1710
SAT,7,00004512,RUHL AVE & N CHESTERFIEL,4,3,7,39.977988,-82.920035,1711
SAT,21,00006096,BRITTON PKWY & HIRTH RD,6,2,7,40.073165,-83.138972,1712
SAT,2,00003518,E MAIN ST & IDLEWILD DR,1,6,7,39.954741,-82.831045,1713
SAT,2,00002309,E MAIN ST & MANFELD DR,0,7,7,39.954977,-82.861682,1714
SAT,4,00007300,N 4TH ST & E 7TH AVE,5,3,7,39.98969,-82.999379,1715
SAT,11,00001744,OAKLAND PARK AVE & MAIZE,3,4,7,40.032605,-82.989118,1716
SAT,9,00002442,W MOUND ST & WREXHAM AVE,5,2,7,39.941524,-83.05137,1717
SAT,21,00006202,TUTTLE CROSSING & BRADEN,4,4,7,40.076018,-83.13011,1718
SAT,31,00003658,GRANDVIEW AVE & W 3RD AV,1,6,7,39.985285,-83.044778,1719
SAT,131,00001298,N HIGH ST & W 10TH AVE,4,3,7,39.993884,-83.006874,1720
SAT,152,00004114,S 3RD ST & E BROAD ST,1,6,7,39.962071,-82.99792,1721
SAT,2,00002334,E MAIN ST & S ROOSEVELT,4,3,7,39.956969,-82.927216,1722
SAT,3,00002994,RICHARD AVE & ADDISON DR,5,2,7,39.892675,-83.080116,1723
SAT,22,00003547,S CHAMPION AVE & E MITHO,5,2,7,39.93765,-82.970989,1724
SAT,31,00001190,N HIGH ST & E 15TH AVE,4,3,7,40.000206,-83.008061,1725
SAT,8,00002212,S 4TH ST & E JENKINS AVE,1,6,7,39.933226,-82.992828,1726
SAT,33,00004683,W HENDERSON RD & OLENTAN,3,5,7,40.052074,-83.034517,1727
SAT,31,00006496,E HUDSON ST & SILVER DR,3,4,7,40.014998,-82.99586,1728
SAT,32,00004889,W NORTH BROADWAY & OLENT,0,7,7,40.0308,-83.030319,1729
SAT,4,00002126,KOEBEL & EDSEL AVE,1,6,7,39.912362,-82.960418,1730
SAT,9,00001847,BRENTNELL AVE & HOLT AVE,2,6,7,39.999885,-82.949272,1731
SAT,31,00001290,N HIGH ST & W MAYNARD AV,7,1,7,40.01138,-83.010568,1732
SAT,32,00004444,W NORTH BROADWAY & OLENT,7,0,7,40.030826,-83.029737,1733
SAT,21,00007721,HILLIARD ROME RD & WESTC,5,2,7,39.984996,-83.150936,1734
SAT,2,00003203,E MAIN ST & GRAHAM RD,1,6,7,39.955359,-82.795676,1735
SAT,131,00001297,N HIGH ST & CHITTENDEN A,4,3,7,39.995908,-83.007327,1736
SAT,12,00004127,MCKINLEY PARK,5,3,7,39.963858,-83.040294,1737
SAT,8,00005075,RED ROBIN RD & ROCKCASTL,7,0,7,40.065037,-82.973015,1738
SAT,9,00007316,W MAIN ST & S LUDLOW ST,6,1,7,39.955719,-83.00231,1739
SAT,5,00003539,FREBIS AVE & THELMA B KE,5,2,7,39.934042,-82.952037,1740
SAT,7,00004464,N CASSADY AVE & DEMONYE,4,3,7,39.997888,-82.93027,1741
SAT,3,00002996,PARLIN DR & BROADWAY,6,1,7,39.895528,-83.081832,1742
SAT,24,00006708,N HAMILTON RD & BROADVIE,5,2,7,40.057485,-82.863469,1743
SAT,8,00005742,153 W 12TH AVE - HALE HA,3,4,7,39.996813,-83.011426,1744
SAT,102,00001229,N HIGH ST & E SELBY BLVD,1,6,7,40.077081,-83.018664,1745
SAT,4,00007564,SINCLAIR RD & DUBLIN GRA,6,1,7,40.087169,-82.997486,1746
SAT,31,00008024,1218 KINNEAR RD,1,6,7,39.998189,-83.042297,1747
SAT,9,00006871,EASTON WAY & EASTON SQUA,6,1,7,40.048227,-82.915324,1748
SAT,10,00002521,E BROAD ST & BEECHWOOD R,6,1,7,39.974396,-82.891446,1749
SAT,8,00001709,NEIL AVE & W 4TH AVE,5,2,7,39.985793,-83.012818,1750
SAT,11,00007618,TAYLOR AVE & MT VERNON A,3,4,7,39.974335,-82.9612,1751
SAT,24,00005674,MORSE RD & APPIAN WAY,4,3,7,40.057076,-82.898165,1752
SAT,7,00001347,E MAIN ST & S 5TH ST,2,5,7,39.956926,-82.9923,1753
SAT,8,00004300,S HIGH ST & DERING AVE,5,2,7,39.912703,-82.995284,1754
SAT,23,00007101,STELZER RD & JOHNSTOWN R,5,2,7,40.005711,-82.912575,1756
SAT,11,00001586,S 4TH ST & E TOWN ST,3,4,7,39.958926,-82.995283,1756
SAT,23,00004774,S JAMES RD & FAIR AVE,3,4,7,39.960902,-82.914521,1757
SAT,9,00003330,SAINT CLAIR AVE & LEONAR,1,6,7,39.975629,-82.980503,1758
SAT,1,00007545,W LANE AVE & OLENTANGY R,3,4,7,40.006663,-83.022425,1759
SAT,141,00005499,RIVERSIDE DR & NOTTINGHA,0,7,7,40.026362,-83.091417,1760
SAT,3,00002968,BROADWAY & HOME RD,1,6,7,39.901286,-83.077979,1761
SAT,5,00006293,WILSON RD & SOLDANO BLVD,1,6,7,39.95679,-83.093968,1762
SAT,21,00007720,HILLIARD ROME RD & WESTC,1,6,7,39.985155,-83.150788,1763
SAT,9,00004565,W TOWN ST & BREHL AVE,2,4,7,39.95433,-83.035986,1764
SAT,10,00002534,E BROAD ST & N STANWOOD,4,3,7,39.970504,-82.927912,1765
SAT,7,00001657,E 5TH AVE & KRUMM AVE,6,1,7,39.984707,-82.91762,1766
SAT,7,00000440,SPRING ST TERMINAL BAY 3,4,3,7,39.965161,-83.001834,1767
SAT,9,00007597,HAGUE AVE & VANDERBERG A,5,2,7,39.936755,-83.074588,1768
SAT,8,00004756,145 OBETZ RD,2,5,7,39.881882,-82.991878,1769
SAT,11,00004123,N FRONT ST & W BROAD ST,2,5,7,39.962749,-83.002458,1770
SAT,9,00006542,EASTON WAY & MORSE CROSS,7,0,7,40.048827,-82.920848,1771
SAT,1,00003191,E LIVINGSTON AVE & SARAN,0,7,7,39.942336,-82.835423,1772
SAT,5,00001523,W 5TH AVE & PERRY ST,4,3,7,39.987604,-83.018632,1773
SAT,9,00007985,DEMOREST RD & BRIGGS RD,3,4,7,39.933097,-83.090037,1774
SAT,8,00002228,S HIGH ST & WILLIAMS RD,0,7,7,39.892047,-82.996556,1775
SAT,23,00004769,S JAMES RD & ELBERN AVE,4,3,7,39.968151,-82.913724,1776
SAT,3,00006968,PARLIN DR & WILLOWOOD PL,1,6,7,39.895383,-83.081134,1777
SAT,33,00001265,5211 N HIGH ST,7,0,7,40.068679,-83.019253,1778
SAT,8,00001711,NEIL AVE & WILBER AVE,3,4,7,39.979583,-83.011593,1779
SAT,23,00007096,STELZER RD & AGLER RD,6,1,7,40.01945,-82.91152,1780
SAT,33,00006651,BROAD MEADOWS BLVD & N H,5,2,7,40.073014,-83.020524,1781
SAT,3,00007504,1670 HARRISBURG PIKE,6,1,7,39.923234,-83.05956,1782
SAT,9,00004572,W TOWN ST & S DAVIS AVE,3,4,7,39.956164,-83.021105,1783
SAT,3,00003003,HARRISBURG PIKE & FRANK,5,1,7,39.921613,-83.060874,1784
SAT,22,00005743,NEIL AVE & W 11TH AVE,6,0,7,39.99596,-83.014696,1786
SAT,8,00002798,PARSONS AVE & GROVEPORT,3,4,7,39.919575,-82.984855,1786
SAT,5,00002776,E WHITTIER ST & S 17TH S,5,2,7,39.944002,-82.979185,1787
SAT,32,00006517,EASTON WAY & MORSE CROSS,1,6,7,40.048372,-82.919659,1788
SAT,5,00004734,TRABUE RD & MAPLEWAY DR,2,5,7,39.993165,-83.091125,1789
SAT,3,00004989,SOUTHWEST BLVD & BROADWA,3,4,7,39.890778,-83.085512,1790
SAT,7,00007534,MARCONI BLVD & LONG ST,2,5,7,39.964647,-83.004513,1791
SAT,3,00004116,S 3RD ST & E TOWN ST,4,3,7,39.958669,-82.997481,1792
SAT,22,00004067,E 5TH AVE & N 23RD ST,5,1,7,39.985437,-82.967849,1794
SAT,5,00007393,N WILSON RD & FERRELL PL,2,5,7,39.970906,-83.097689,1794
SAT,2,00002340,E MAIN ST & S PARKVIEW A,3,4,7,39.95735,-82.942159,1795
SAT,131,00001182,N HIGH ST & E 2ND AVE,6,0,7,39.983316,-83.004719,1797
SAT,131,00004113,N 3RD ST & E GAY ST,0,6,7,39.9646,-82.998636,1797
SAT,3,00006982,STRINGTOWN RD & JACKPOT,7,0,7,39.878814,-83.045489,1798
SAT,23,00007901,STELZER RD & WORTH AVE,0,7,7,40.055061,-82.909728,1799
SAT,8,00001154,CLEVELAND AVE & CHITTEND,3,3,7,39.995157,-82.980271,1800
SAT,7,00006730,STELZER RD & LIFESTYLE B,5,2,7,40.023401,-82.911205,1801
SAT,7,00001358,N NELSON RD & AVALON PL,2,5,7,39.982413,-82.942717,1802
SAT,8,00001737,MCGUFFEY RD & DELNO AVE,3,4,7,40.025808,-82.981191,1803
SAT,2,00006354,E MAIN ST & OAK VALLEY R,5,2,7,39.955707,-82.78745,1804
SAT,8,00007464,S HIGH ST & E MOLER ST,5,2,7,39.935143,-82.995953,1805
SAT,24,00006702,MORSE RD & APPIAN WAY,4,3,7,40.056843,-82.897169,1806
SAT,152,00004094,N HIGH ST & OHIO CENTER,6,0,7,39.969896,-83.001701,1807
SAT,4,00007286,FREBIS AVE & GILBERT ST,0,7,7,39.935079,-82.975151,1808
SAT,5,00001306,N HIGH ST & W HUBBARD AV,2,4,7,39.978567,-83.003587,1809
SAT,24,00003904,S HAMILTON RD & E MOUND,3,3,7,39.951518,-82.8774,1810
SAT,7,00005734,STELZER RD & MIDDLEMORE,2,5,7,40.030079,-82.910453,1811
SAT,31,00006093,2501 MOCK RD,5,2,7,40.011245,-82.943087,1812
SAT,2,00003208,E MAIN ST & HAFT DR,6,0,7,39.955264,-82.806414,1813
SAT,11,00007615,TAYLOR AVE & GREENWAY AV,3,4,7,39.974287,-82.961123,1814
SAT,8,00004938,RED ROBIN RD & SONG BIRD,2,4,7,40.065285,-82.976092,1815
SAT,8,00005914,NEIL AVE & BROADBELT LN,3,3,7,39.969111,-83.009413,1816
SAT,5,00007394,N WILSON RD & LINDENDALE,4,3,7,39.970744,-83.097404,1817
SAT,4,00002128,FAIRWOOD AVE & FABER AVE,0,6,7,39.908911,-82.957116,1818
SAT,5,00006954,REFUGEE RD & BRICE RD,1,6,7,39.912759,-82.832529,1819
SAT,9,00004067,E 5TH AVE & N 23RD ST,2,4,7,39.985537,-82.967751,1820
SAT,9,00001892,BRENTNELL AVE & DELAVAN,5,1,7,40.009845,-82.948018,1821
SAT,5,00001601,W 5TH AVE & WESTWOOD AVE,6,1,7,39.989149,-83.052903,1822
SAT,8,00007593,S HIGH ST & HANFORD ST,3,3,7,39.936784,-82.996014,1823
SAT,4,00004869,2452 LOCKBOURNE RD,6,1,7,39.914238,-82.966025,1824
SAT,9,00001897,BRENTNELL AVE & ORIOLE P,5,1,7,39.997668,-82.949472,1825
SAT,25,00005182,1324 BRICE RD,6,1,7,39.953287,-82.828942,1826
SAT,7,00001363,N NELSON RD & AVALON PL,5,1,7,39.981857,-82.943081,1827
SAT,24,00006006,S HAMILTON RD & BROADHUR,4,3,7,39.96799,-82.875797,1828
SAT,131,00001193,N HIGH ST & E LANE AVE,2,4,7,40.006439,-83.009282,1829
SAT,8,00004005,KARL RD & HEMPWOOD DR,7,0,7,40.08443,-82.975571,1830
SAT,3,00003005,HARRISBURG PIKE & OCTOBE,5,2,7,39.926475,-83.056858,1831
SAT,23,00006731,STELZER RD & LIFESTYLE B,3,3,7,40.023627,-82.910984,1832
SAT,7,00007272,3243 ALLEGHENY AVE,4,2,6,39.980554,-82.917432,1833
SAT,31,00004445,221 W 12TH AVE,4,3,6,39.996881,-83.013491,1834
SAT,102,00005137,E CAMPUS VIEW BLVD & VAN,6,0,6,40.118347,-83.013363,1835
SAT,1,00005224,BETHEL RD & COACHMAN RD,0,6,6,40.064611,-83.081731,1836
SAT,8,00003872,PARSONS AVE & HILOCK AVE,1,5,6,39.89719,-82.986532,1837
SAT,23,00006179,STELZER RD & CODET RD,3,4,6,40.025332,-82.911031,1838
SAT,31,00003525,GRANDVIEW AVE & W 5TH AV,1,6,6,39.988354,-83.044519,1839
SAT,24,00003938,S HAMILTON RD & LANGLEY,2,4,6,39.960065,-82.876326,1840
SAT,22,00006493,S CHAMPION AVE & STEWART,6,0,6,39.940849,-82.970754,1841
SAT,3,00002907,GOODALE BLVD & YARD ST,0,6,6,39.974281,-83.023814,1842
SAT,8,00004445,221 W 12TH AVE,2,4,6,39.996639,-83.013511,1843
SAT,4,00002154,FREBIS AVE & GILBERT ST,6,0,6,39.935126,-82.975228,1844
SAT,32,00007903,STELZER RD & MORSE RD,2,5,6,40.058102,-82.910291,1845
SAT,22,00001719,E 11TH AVE & N 4TH ST,5,2,6,39.994407,-82.999361,1846
SAT,1,00005751,BETHEL RD & PORTLAND ST,1,5,6,40.063981,-83.062553,1847
SAT,9,00002439,W MOUND ST & S HIGHLAND,4,2,6,39.939575,-83.058564,1848
SAT,7,00004161,E LONG ST & N WASHINGTON,4,2,6,39.966499,-82.987345,1849
SAT,32,00006663,4180 STELZER RD,0,6,6,40.059641,-82.910167,1850
SAT,33,00001268,N HIGH ST & E JEFFREY PL,6,0,6,40.061689,-83.019621,1851
SAT,31,00007815,SUNBURY RD & N CASSADY,3,4,6,40.027049,-82.933355,1852
SAT,1,00007547,OLENTANGY RIVER RD & ACK,4,2,6,40.015508,-83.022904,1853
SAT,5,00001518,W 5TH AVE & DENNISON AVE,2,4,6,39.987224,-83.008108,1854
SAT,24,00002572,S HAMILTON RD & BROADHUR,2,5,6,39.967684,-82.875673,1855
SAT,11,00001811,MCGUFFEY RD & E WEBER RD,4,3,6,40.023662,-82.981477,1856
SAT,31,00007117,GRANDVIEW AVE & W 5TH AV,4,3,6,39.98917,-83.044393,1857
SAT,8,00001735,MCGUFFEY RD & ABERDEEN A,2,5,6,40.021288,-82.981512,1858
SAT,33,00006655,BROAD MEADOWS BLVD & N H,2,5,6,40.072969,-83.020395,1859
SAT,22,00007969,EDGHILL RD & W 3RD AVE,6,1,6,39.984822,-83.029333,1860
SAT,22,00007961,E LONG ST & N CHAMPION A,4,3,6,39.96881,-82.969388,1861
SAT,11,00002065,E TOWN ST & S GRANT AVE,3,3,6,39.95994,-82.989887,1863
SAT,7,00004159,E LONG ST & NORMANDY AVE,1,5,6,39.9658,-82.993543,1863
SAT,31,00001292,N HIGH ST & W NORTHWOOD,4,2,6,40.007712,-83.009623,1864
SAT,23,00005016,S HAMILTON RD & EASTLAND,6,1,6,39.921189,-82.880066,1865
SAT,8,00002812,PARSONS AVE & HILOCK AVE,4,2,6,39.897331,-82.986484,1866
SAT,3,00003000,HARRISBURG PIKE & RED RO,4,3,6,39.914309,-83.066485,1867
SAT,31,00008025,1197 KINNEAR RD,6,1,6,39.998162,-83.04242,1868
SAT,2,00001275,N HIGH ST & WESTWOOD RD,5,1,6,40.046874,-83.019994,1869
SAT,9,00007986,BRIGGS RD & DEMOREST RD,5,2,6,39.93348,-83.089259,1870
SAT,1,00007230,E LIVINGSTON AVE & SIMPS,6,1,6,39.944607,-82.873504,1871
SAT,2,00004203,N HIGH ST & ERIE RD,6,1,6,40.038078,-83.017664,1872
SAT,3,00006986,SOUTHWEST BLVD & BROADWA,4,2,6,39.890736,-83.085708,1873
SAT,8,00002203,S HIGH ST & W FRANKFORT,1,5,6,39.947192,-82.997799,1874
SAT,131,00001288,N HIGH ST & W HUDSON ST,6,1,6,40.014014,-83.011279,1875
SAT,1,00001955,E LIVINGSTON AVE & SIMPS,2,4,6,39.944477,-82.873247,1876
SAT,10,00004147,E BROAD ST & N 5TH ST,4,2,6,39.963059,-82.994009,1877
SAT,3,00003719,1421 HARRISBURG PIKE,2,4,6,39.929107,-83.053121,1878
SAT,22,00003555,S CHAMPION AVE & E FULTO,2,5,6,39.955332,-82.969653,1879
SAT,31,00007788,E HUDSON ST & DRESDEN ST,3,3,6,40.013863,-82.972252,1880
SAT,31,00007139,KENNY RD & STEELWOOD RD,6,0,6,39.995108,-83.035028,1881
SAT,32,00001124,CLEVELAND AVE & HUY RD,3,4,6,40.034833,-82.963407,1882
SAT,4,00007299,SUMMIT ST & E 9TH AVE,2,4,6,39.99225,-83.001699,1883
SAT,23,00004351,N JAMES RD & ANAWANDA AV,2,4,6,39.974585,-82.913416,1884
SAT,102,00001240,N HIGH ST & HALLIGAN AVE,0,6,6,40.103565,-83.017074,1885
SAT,6,00002741,SULLIVANT AVE & WEST PAR,2,4,6,39.951235,-83.032187,1886
SAT,4,00007291,KOEBEL RD & EDSEL AVE,6,0,6,39.912387,-82.960395,1887
SAT,102,00007493,WORTHINGTON WOODS & SANC,4,2,6,40.119047,-82.995977,1888
SAT,8,00001409,NEIL AVE & W GOODALE ST,5,1,6,39.97446,-83.010554,1889
SAT,24,00005016,S HAMILTON RD & EASTLAND,5,1,6,39.921234,-82.880029,1890
SAT,31,00001291,N HIGH ST & W OAKLAND AV,5,1,6,40.009263,-83.010011,1891
SAT,32,00000281,MORSE CROSSING & EASTON,5,1,6,40.047984,-82.920028,1892
SAT,5,00001533,W 5TH AVE & FAIRVIEW AVE,1,5,6,39.988981,-83.047534,1893
SAT,6,00003073,CLEVELAND AVE & BELLA VI,1,5,6,40.096011,-82.950165,1894
SAT,5,00001384,2200 W 5TH AVE,6,1,6,39.989615,-83.064575,1895
SAT,4,00007569,VENICE DR & FAIRWOOD AVE,0,6,6,39.898735,-82.95735,1896
SAT,23,00001945,E LIVINGSTON AVE & ZETTL,2,4,6,39.946531,-82.910155,1898
SAT,25,00005056,BRICE RD & CHANNINGWAY B,3,3,6,39.938075,-82.830364,1898
SAT,3,00006964,STRINGTOWN RD & PARKMEAD,5,1,6,39.878992,-83.063099,1899
SAT,31,00008028,KING AVE & KENNY RD,4,2,6,39.991271,-83.034406,1900
SAT,33,00007680,SAWMILL RD & SAWBURY BLV,1,5,6,40.113928,-83.090499,1901
SAT,9,00002433,W MOUND ST & RACINE AVE,4,2,6,39.939741,-83.071328,1902
SAT,1,00001956,E LIVINGSTON AVE & SHADY,0,6,6,39.944387,-82.87166,1903
SAT,7,00003179,N CASSADY AVE & KENILWOR,2,4,6,39.992098,-82.930394,1904
SAT,8,00002213,S 4TH ST & E MARKISON AV,1,5,6,39.931228,-82.992924,1905
SAT,11,00001266,N HIGH ST & GRACELAND BL,5,1,6,40.064673,-83.019445,1906
SAT,24,00002575,S HAMILTON RD & FAIRWAY,0,6,6,39.973719,-82.874445,1907
SAT,5,00002926,W 5TH AVE & ARLINGTON AV,2,4,6,39.989535,-83.061077,1908
SAT,10,00006857,E BROAD ST & SCENIC DR,4,2,6,39.984271,-82.800602,1909
SAT,4,00007290,LOCKBOURNE RD & MARION R,1,5,6,39.922465,-82.965444,1910
SAT,24,00007366,N HAMILTON RD & GRANVILL,3,3,6,40.017636,-82.866731,1911
SAT,33,00001224,5220 N HIGH ST,3,3,6,40.068613,-83.019115,1912
SAT,7,00005733,STELZER RD & GOVERNORS C,3,3,6,40.02939,-82.910691,1913
SAT,22,00003587,FREBIS AVE & THELMA B KE,1,5,6,39.933988,-82.952132,1914
SAT,8,00004663,HANFORD ST & S WASHINGTO,1,4,6,39.936381,-82.985641,1915
SAT,4,00002140,FAIRWOOD AVE & FABER AVE,6,0,6,39.908568,-82.957102,1916
SAT,10,00002489,E BROAD ST & S STANWOOD,1,4,6,39.970464,-82.927261,1917
