0.884,1.231,1.783,0.738,0.488,0.244,0.884,0.859,0.525,0.034,0.595,0.601,0.340,1.022,0.142,0.624,0.674,0.892,1.013,0.569,0.176,0.528,0.261,0.277,0.802,0.553,0.545,0.586,0.892,0.562,0.000,0.890,0.345,1.230,8.655,11.839,3.364,3.275,7.580,14.590,23.664,11.822,15.317,2.743,2.949,7.635,12.634,6.680,5.270,13.728,3.063,9.034,2.947,2.694,8.694,9.227,1.556,6.663,11.949,7.277,2.432,6.946,2.921,5.993,3.393,3.579,3.344,2.939,4.362,6.328,6.357,5.977,5.193,5.517,11.788
1.631,0.907,1.353,0.697,0.656,1.126,0.021,0.725,0.860,0.857,0.868,0.438,1.148,0.847,0.933,0.665,0.788,1.680,0.757,0.589,1.023,0.802,1.071,1.121,0.686,0.477,0.627,0.679,0.727,0.811,0.890,0.000,1.158,0.914,8.155,11.020,2.600,2.514,8.284,13.787,23.301,11.004,14.430,3.386,3.597,8.321,12.051,5.846,5.932,13.457,3.548,8.218,3.597,3.339,7.875,8.411,2.155,5.830,11.550,6.815,1.555,7.607,2.411,5.485,2.871,3.051,2.828,2.389,3.820,5.642,5.666,5.477,4.642,4.964,11.209
0.539,1.576,1.796,0.784,0.834,0.178,1.147,1.204,0.490,0.373,0.924,0.933,0.011,1.365,0.235,0.969,1.014,0.551,1.359,0.913,0.170,0.864,0.090,0.079,1.147,0.887,0.890,0.930,1.237,0.897,0.345,1.158,0.000,1.575,8.606,12.156,3.692,3.603,7.237,14.912,23.990,12.139,15.538,2.799,2.998,7.628,12.979,6.990,5.287,14.042,3.195,9.352,2.994,2.750,9.010,9.545,1.678,6.973,11.850,7.617,2.652,6.956,3.267,5.958,3.738,3.924,3.689,3.284,4.707,6.381,6.412,5.939,5.538,5.862,12.133
2.114,0.010,2.259,1.514,0.742,1.445,0.934,0.372,1.543,1.204,0.704,0.709,1.571,0.224,1.356,0.606,0.582,2.117,0.219,0.670,1.406,0.733,1.490,1.504,0.429,0.736,0.687,0.645,0.339,0.704,1.230,0.914,1.575,0.000,8.976,10.743,2.260,2.170,8.800,13.466,22.492,10.726,14.603,2.852,3.058,7.742,11.404,5.632,5.349,12.602,2.851,7.941,3.062,2.810,7.605,8.132,1.682,5.615,12.412,6.061,2.012,7.006,1.691,6.314,2.163,2.348,2.114,1.712,3.131,6.336,6.355,6.309,3.963,4.287,10.558
8.548,8.967,6.882,7.918,8.750,8.741,8.141,8.878,8.151,8.639,8.982,8.564,8.597,8.981,8.563,8.802,8.930,8.661,8.883,8.713,8.633,8.901,8.590,8.651,8.841,8.587,8.743,8.806,8.876,8.921,8.655,8.155,8.606,8.976,0.000,12.802,8.729,8.725,11.172,15.349,28.778,12.797,11.588,11.398,11.602,16.221,16.611,9.202,13.900,19.897,11.685,10.861,11.598,11.349,10.608,10.997,10.206,9.203,3.592,13.000,7.167,15.566,9.644,2.669,9.886,9.982,9.880,9.522,10.418,3.147,3.166,2.680,10.925,11.134,15.908
12.650,10.738,11.346,11.630,11.395,12.082,11.034,11.079,11.865,11.806,11.434,11.239,12.148,10.964,11.921,11.281,11.303,12.695,10.922,11.300,12.002,11.443,12.066,12.105,11.119,11.289,11.335,11.322,11.044,11.421,11.839,11.020,12.156,10.743,12.802,0.000,8.490,8.580,19.201,2.813,16.982,0.020,7.165,12.947,13.089,16.659,5.430,5.182,14.692,10.597,12.435,2.805,13.101,12.927,3.146,2.613,12.174,5.197,15.860,7.025,9.807,15.920,9.282,11.685,8.896,8.746,8.949,9.191,8.125,10.161,10.115,11.733,7.500,7.269,5.220
4.207,2.255,3.353,3.269,2.909,3.605,2.617,2.590,3.459,3.332,2.945,2.763,3.684,2.480,3.457,2.793,2.814,4.240,2.433,2.815,3.532,2.954,3.602,3.636,2.630,2.812,2.848,2.834,2.555,2.932,3.364,2.600,3.692,2.260,8.729,8.490,0.000,0.091,10.884,11.229,21.127,8.473,12.572,4.809,4.992,9.405,9.567,3.375,7.081,11.539,4.532,5.686,5.000,4.776,5.348,5.877,3.812,3.357,12.311,4.630,1.934,8.642,1.215,6.252,1.231,1.283,1.244,1.068,1.719,5.696,5.696,6.267,2.386,2.672,8.733
4.119,2.164,3.284,3.185,2.819,3.515,2.531,2.499,3.373,3.243,2.855,2.674,3.596,2.389,3.368,2.702,2.724,4.151,2.343,2.725,3.443,2.863,3.513,3.547,2.539,2.722,2.758,2.744,2.464,2.841,3.275,2.514,3.603,2.170,8.725,8.580,0.091,0.000,10.798,11.319,21.181,8.563,12.650,4.726,4.911,9.336,9.639,3.465,7.007,11.578,4.457,5.776,4.919,4.694,5.438,5.968,3.724,3.448,12.304,4.678,1.883,8.573,1.158,6.236,1.205,1.270,1.215,1.011,1.745,5.703,5.704,6.250,2.431,2.721,8.804
6.703,8.802,7.866,7.624,8.066,7.357,8.267,8.429,7.425,7.609,8.109,8.165,7.243,8.581,7.468,8.198,8.222,6.688,8.588,8.149,7.405,8.069,7.326,7.304,8.376,8.122,8.124,8.158,8.464,8.099,7.580,8.284,7.237,8.800,11.172,19.201,10.884,10.798,0.000,21.997,30.686,19.186,21.381,8.045,8.073,9.930,20.170,14.029,8.837,20.606,8.813,16.424,8.058,8.025,16.079,16.617,7.967,14.014,12.815,14.715,9.395,9.744,10.483,9.538,10.952,11.136,10.900,10.512,11.915,10.928,10.981,9.486,12.743,13.066,19.324
15.415,13.462,14.151,14.409,14.137,14.831,13.801,13.811,14.637,14.557,14.164,13.989,14.904,13.690,14.677,14.019,14.034,15.455,13.652,14.043,14.755,14.177,14.822,14.859,13.854,14.038,14.076,14.061,13.776,14.154,14.590,13.787,14.912,13.466,15.349,2.813,11.229,11.319,21.997,0.000,15.648,2.826,7.629,15.540,15.670,18.958,5.714,7.970,17.123,11.025,14.983,5.577,15.682,15.524,5.921,5.383,14.839,7.985,18.228,9.143,12.607,18.241,11.949,14.407,11.540,11.380,11.594,11.868,10.711,12.853,12.805,14.456,10.020,9.757,5.926
24.502,22.495,24.399,23.979,23.202,23.827,23.322,22.841,24.033,23.645,23.070,23.200,23.988,22.670,23.803,23.067,22.994,24.469,22.707,23.147,23.828,23.136,23.917,23.911,22.901,23.226,23.155,23.100,22.813,23.103,23.664,23.301,23.990,22.492,28.778,16.982,21.127,21.181,30.686,15.648,0.000,16.977,23.272,22.649,22.629,22.664,12.206,19.606,22.401,10.093,21.881,18.074,22.644,22.669,18.279,17.969,22.833,19.607,32.200,16.530,23.057,22.331,20.898,26.874,20.451,20.277,20.490,20.935,19.544,25.710,25.681,26.906,18.768,18.467,12.888
12.634,10.721,11.332,11.614,11.378,12.065,11.018,11.062,11.849,11.790,11.417,11.222,12.131,10.947,11.905,11.264,11.286,12.679,10.905,11.284,11.985,11.426,12.050,12.089,11.102,11.272,11.318,11.306,11.027,11.404,11.822,11.004,12.139,10.726,12.797,0.020,8.473,8.563,19.186,2.826,16.977,0.000,7.180,12.928,13.071,16.640,5.417,5.166,14.672,10.582,12.416,2.789,13.082,12.908,3.129,2.596,12.157,5.182,15.857,7.005,9.792,15.900,9.264,11.676,8.878,8.727,8.931,9.173,8.106,10.153,10.107,11.724,7.481,7.249,5.206
15.886,14.595,14.061,14.803,15.015,15.544,14.435,14.825,15.099,15.284,15.154,14.804,15.528,14.783,15.338,14.950,15.027,15.971,14.702,14.923,15.433,15.124,15.462,15.520,14.840,14.855,14.964,14.984,14.797,15.116,15.317,14.430,15.538,14.603,11.588,7.165,12.572,12.650,21.381,7.629,23.272,7.180,0.000,17.362,17.552,21.906,12.549,9.595,19.632,17.776,17.100,8.358,17.559,17.327,8.510,8.268,16.277,9.614,13.287,13.324,12.890,21.138,13.726,12.045,13.520,13.441,13.562,13.590,13.128,10.516,10.462,12.100,12.843,12.745,12.389
2.973,2.861,4.526,3.481,2.734,2.655,3.394,2.746,3.243,2.761,2.518,2.949,2.807,2.722,2.831,2.726,2.609,2.870,2.820,2.797,2.761,2.585,2.807,2.748,2.758,2.912,2.760,2.708,2.764,2.575,2.743,3.386,2.799,2.852,11.398,12.947,4.809,4.726,8.045,15.540,22.649,12.928,17.362,0.000,0.211,4.933,12.573,8.080,2.546,12.564,0.768,10.209,0.212,0.049,9.893,10.391,1.231,8.061,14.652,7.054,4.832,4.222,3.742,8.737,4.072,4.211,4.021,3.859,4.833,9.025,9.050,8.721,5.537,5.821,11.741
3.157,3.067,4.732,3.687,2.945,2.857,3.604,2.956,3.446,2.967,2.729,3.159,3.006,2.931,3.035,2.937,2.820,3.053,3.029,3.008,2.964,2.796,3.009,2.949,2.968,3.123,2.970,2.919,2.974,2.786,2.949,3.597,2.998,3.058,11.602,13.089,4.992,4.911,8.073,15.670,22.629,13.071,17.552,0.211,0.000,4.722,12.638,8.248,2.335,12.540,0.780,10.360,0.015,0.258,10.046,10.541,1.442,8.229,14.848,7.126,5.041,4.011,3.910,8.942,4.229,4.364,4.178,4.030,4.970,9.236,9.261,8.926,5.659,5.938,11.810
7.658,7.752,9.412,8.367,7.667,7.510,8.328,7.673,8.104,7.656,7.452,7.883,7.638,7.636,7.705,7.661,7.543,7.545,7.735,7.731,7.625,7.519,7.655,7.592,7.688,7.845,7.694,7.643,7.689,7.509,7.635,8.321,7.628,7.742,16.221,16.659,9.405,9.336,9.930,18.958,22.664,16.640,21.906,4.933,4.722,0.000,14.822,12.352,2.393,12.923,4.928,14.141,4.722,4.980,13.869,14.301,6.165,12.333,19.332,9.836,9.749,0.767,8.209,13.587,8.383,8.460,8.343,8.351,8.822,13.960,13.986,13.566,9.261,9.446,14.087
