DAY_OF_WEEK,COTA_ROUTE,UNIQUE_STOP_NUMBER,STOP_NAME,ON,OFF,TOTAL,LAT,LONG,RANK
WEEKDAY,6,00002734,SULLIVANT AVE & HILLTONI,23,5,29,39.94747,-83.052276,899
WEEKDAY,102,00001273,N HIGH ST & W HENDERSON,15,13,29,40.051558,-83.020167,900
WEEKDAY,34,00005972,MORSE RD & WESTERVILLE R,10,18,29,40.058683,-82.936718,901
WEEKDAY,34,00004014,MORSE RD & MAIZE RD,8,21,29,40.061291,-82.987721,902
WEEKDAY,4,00001436,E HUDSON ST & SUMMIT ST,9,19,29,40.015196,-83.000481,903
WEEKDAY,4,00002120,LOCKBOURNE RD & REEB AVE,3,26,29,39.924345,-82.965295,904
WEEKDAY,2,00002297,E MAIN ST & BARNETT RD,9,19,29,39.956272,-82.905593,905
WEEKDAY,121,00004094,N HIGH ST & OHIO CENTER,12,17,29,39.969826,-83.00208,906
WEEKDAY,102,00001479,N HIGH ST & HIGHLAND AVE,3,26,29,40.105552,-83.016952,907
WEEKDAY,45,00008001,EASTON TERMINAL BAY 5,13,15,28,40.060748,-82.909054,908
WEEKDAY,10,00002479,E BROAD ST & WILSON AVE,8,20,28,39.966185,-82.965733,909
WEEKDAY,23,00002167,KIMBERLY PKWY N & COURTR,6,23,28,39.921659,-82.896487,910
WEEKDAY,24,00002563,S HAMILTON RD & WRIGHT A,14,14,28,39.958231,-82.876662,911
WEEKDAY,1,00001179,N HIGH ST & BUTTLES AVE,18,11,28,39.977545,-83.00361,912
WEEKDAY,6,00001835,CLEVELAND AVE & LEHNER R,19,10,28,40.052386,-82.953658,913
WEEKDAY,4,00001460,INDIANOLA AVE & E JEFFRE,2,27,28,40.060612,-83.000914,914
WEEKDAY,6,00001094,CLEVELAND AVE & E 2ND AV,10,18,28,39.981514,-82.989486,915
WEEKDAY,2,00001265,5211 N HIGH ST,27,1,28,40.068776,-83.01925,916
WEEKDAY,24,00007063,LONDON-GROVEPORT RD & AL,13,15,28,39.830154,-82.933032,917
WEEKDAY,102,00001217,N HIGH ST & E SCHREYER P,11,18,28,40.052427,-83.020005,918
WEEKDAY,32,00001123,CLEVELAND AVE & OAKLAND,10,18,28,40.031534,-82.964056,919
WEEKDAY,7,00001635,MOUNT VERNON AVE & TAYLO,10,18,28,39.974153,-82.961373,920
WEEKDAY,8,00005093,4645 TAMARACK BLVD,16,12,28,40.062323,-82.970912,921
WEEKDAY,10,00004410,4250 W BROAD ST,5,23,28,39.953012,-83.115176,922
WEEKDAY,4,00000525,SPRING ST TERMINAL BAY 1,17,11,28,39.965577,-83.001947,923
WEEKDAY,10,00004414,E BROAD ST & PARKLAWN BL,20,8,28,39.975279,-82.883,924
WEEKDAY,6,00005386,CLEVELAND AVE & NORTHLAN,2,26,28,40.081642,-82.951266,925
WEEKDAY,5,00007977,E WHITTIER ST & SEYMOUR,18,10,28,39.943079,-82.955169,926
WEEKDAY,7,00001662,E 5TH AVE & N CASSADY AV,20,7,28,39.985162,-82.931287,927
WEEKDAY,10,00007976,N WALL ST & W SPRING ST,14,14,28,39.965908,-83.002218,928
WEEKDAY,2,00001178,N HIGH ST & E RUSSELL ST,15,13,28,39.975797,-83.003268,929
WEEKDAY,1,00001295,N HIGH ST & E 15TH AVE,16,12,28,39.999727,-83.008036,930
WEEKDAY,131,00001276,N HIGH ST & BLENHEIM RD,14,13,28,40.044014,-83.019315,931
WEEKDAY,1,00007089,BETHEL RD & GREYSTONE DR,3,25,28,40.064919,-83.090402,932
WEEKDAY,1,00001970,E LIVINGSTON AVE & COUNT,23,5,28,39.944326,-82.86869,933
WEEKDAY,2,00001213,N HIGH ST & GLENMONT AVE,5,23,28,40.04475,-83.019333,934
WEEKDAY,5,00002770,E WHITTIER ST & LINWOOD,25,3,28,39.943351,-82.96609,935
WEEKDAY,2,00002332,E MAIN ST & S CHESTERFIE,18,9,28,39.956801,-82.920876,936
WEEKDAY,8,00002215,S 4TH ST & REEB AVE,5,22,28,39.925004,-82.993451,937
WEEKDAY,1,00005781,BETHEL RD & GODOWN RD,7,21,28,40.063668,-83.057633,938
WEEKDAY,1,00004063,E LIVINGSTON AVE & LATTI,4,23,28,39.944137,-82.866972,939
WEEKDAY,3,00003006,HARRISBURG PIKE & HOPKIN,24,3,27,39.932313,-83.047937,940
WEEKDAY,3,00001249,BROADWAY & 1ST AVE,5,23,27,39.8994,-83.079498,941
WEEKDAY,3,00002999,HARRISBURG PIKE & HYDE R,24,4,27,39.908826,-83.071443,942
WEEKDAY,5,00002259,S HIGH ST & E SYCAMORE S,12,16,27,39.948727,-82.997963,943
WEEKDAY,5,00006314,1900 ALUM CREEK DR,8,19,27,39.930769,-82.940533,944
WEEKDAY,25,00005159,BRICE RD & LIVINGSTON AV,9,18,27,39.942575,-82.829788,945
WEEKDAY,34,00006517,EASTON WAY & MORSE CROSS,1,26,27,40.048649,-82.919163,946
WEEKDAY,3,00005436,W MOUND ST & HARRISBURG,22,6,27,39.945964,-83.034581,947
WEEKDAY,34,00004015,MORSE RD & KINGSHILL DR,10,17,27,40.061403,-82.990268,948
WEEKDAY,23,00004846,COURTRIGHT RD & OAKCREST,5,22,27,39.924846,-82.898762,949
WEEKDAY,23,00006871,EASTON WAY & EASTON SQUA,25,2,27,40.048202,-82.915276,950
WEEKDAY,3,00005303,HARRISBURG PIKE & LITTLE,17,10,27,39.930436,-83.05056,951
WEEKDAY,8,00001695,NEIL AVE & W 5TH AVE,20,7,27,39.987171,-83.013005,952
WEEKDAY,6,00002703,SULLIVANT AVE & CLARENDO,6,21,27,39.946421,-83.058264,953
WEEKDAY,1,00001949,E LIVINGSTON AVE & BEECH,6,21,27,39.945687,-82.89422,954
WEEKDAY,141,00006195,MCKINLEY MONUMENT,23,4,27,39.961407,-83.000632,955
WEEKDAY,6,00001146,CLEVELAND AVE & E 26TH A,12,15,27,40.007848,-82.971027,956
WEEKDAY,6,00004957,3850 SULLIVANT AVE,12,15,27,39.942391,-83.100808,957
WEEKDAY,6,00002708,SULLIVANT AVE & S WARREN,4,23,27,39.944028,-83.071072,958
WEEKDAY,7,00004161,E LONG ST & N WASHINGTON,17,10,27,39.966517,-82.98733,959
WEEKDAY,34,00006871,EASTON WAY & EASTON SQUA,24,3,27,40.048216,-82.915347,960
WEEKDAY,8,00007083,NATIONWIDE BLVD & MCCONN,11,16,27,39.968247,-83.007816,961
WEEKDAY,2,00001194,N HIGH ST & E NORTHWOOD,8,19,27,40.00782,-83.009576,962
WEEKDAY,22,00006050,1900 ALUM CREEK DR,21,6,27,39.930395,-82.940201,963
WEEKDAY,8,00003967,KARL RD & SANDALWOOD PL,2,24,27,40.077361,-82.975944,964
WEEKDAY,1,00005218,BETHEL RD & DIERKER RD,24,3,27,40.06424,-83.074366,965
WEEKDAY,8,00001318,NEIL AVE & COLLINS AVE,13,14,27,39.976171,-83.010849,966
WEEKDAY,6,00006787,COOPER RD & SCHROCK RD,25,1,27,40.1112,-82.94296,967
WEEKDAY,8,00007279,HAMILTON AVE & E 20TH AV,8,19,27,40.003782,-82.979705,968
WEEKDAY,10,00004242,4158 W BROAD ST,3,24,27,39.953189,-83.111813,969
WEEKDAY,31,00007346,E HUDSON ST & MCGUFFEY R,16,11,27,40.014335,-82.981753,970
WEEKDAY,1,00001952,E LIVINGSTON AVE & BURLI,3,23,27,39.945062,-82.88332,971
WEEKDAY,5,00003540,FREBIS AVE & FAIRWOOD AV,11,16,27,39.934196,-82.954665,972
WEEKDAY,25,00007317,BRICE RD & LIVINGSTON AV,19,8,27,39.942322,-82.829938,973
WEEKDAY,4,00002119,LOCKBOURNE RD & SMITH RD,2,25,26,39.927342,-82.965048,974
WEEKDAY,1,00006580,SAWMILL RD & BETHEL RD,6,20,26,40.065999,-83.09297,975
WEEKDAY,21,00007742,WESTWOODS BLVD & WESTWOO,3,23,26,39.950294,-83.146928,976
WEEKDAY,7,00004424,GREENWAY AVE & PARKWOOD,3,24,26,39.974094,-82.958875,977
WEEKDAY,34,00005976,MORSE RD & CHESFORD RD,14,13,26,40.059221,-82.944837,978
WEEKDAY,10,00007404,W BROAD ST & GLADYS RD,23,3,26,39.951877,-83.13544,979
WEEKDAY,34,00006872,MORSE CROSSING & GRAMERC,23,3,26,40.05172,-82.919735,980
WEEKDAY,1,00006778,2825 OLENTANGY RIVER RD,21,6,26,40.018776,-83.024081,981
WEEKDAY,102,00001227,N HIGH ST & MEADOWLARK L,7,20,26,40.0734,-83.018868,982
WEEKDAY,4,00005209,PARSONS AVE & THURMAN AV,5,21,26,39.939444,-82.983386,983
WEEKDAY,7,00006398,S FRONT ST & W TOWN ST,23,3,26,39.958974,-83.001775,984
WEEKDAY,6,00001755,GEORGESVILLE RD & INDUST,1,25,26,39.944907,-83.111372,985
WEEKDAY,4,00001499,SUMMIT ST & E MAYNARD AV,22,4,26,40.010899,-83.000401,986
WEEKDAY,6,00004955,SULLIVANT AVE & N WILSON,2,24,26,39.942736,-83.093933,987
WEEKDAY,102,00006372,N HIGH ST & E ROYAL FORE,2,24,26,40.060878,-83.019523,988
WEEKDAY,8,00004604,RED ROBIN RD & TAMARACK,5,21,26,40.064859,-82.970461,989
WEEKDAY,5,00002771,E WHITTIER ST & OAKWOOD,22,4,26,39.943515,-82.969509,990
WEEKDAY,23,00004768,S JAMES RD & DALE AVE,13,13,26,39.964179,-82.914087,991
WEEKDAY,4,00006804,MORSE RD & INDIANOLA AVE,5,21,26,40.061564,-83.000628,992
WEEKDAY,2,00002356,E MAIN ST & PARSONS AVE,13,13,26,39.958129,-82.981569,993
WEEKDAY,3,00002457,S DAVIS AVE & SULLIVANT,10,16,26,39.953609,-83.020399,994
WEEKDAY,8,00001101,CLEVELAND AVE & CHITTEND,10,16,26,39.995621,-82.979625,995
WEEKDAY,32,00001134,CLEVELAND AVE & OAKLAND,17,9,26,40.03189,-82.964153,996
WEEKDAY,33,00007108,565 METRO PL S,14,12,26,40.095042,-83.132458,997
WEEKDAY,9,00001901,BRENTNELL AVE & LEONARD,22,4,26,39.988044,-82.950279,998
WEEKDAY,5,00003245,CHATTERTON RD & NOE BIXB,2,23,26,39.915379,-82.862579,999
WEEKDAY,2,00001308,N HIGH ST & W RUSSELL ST,11,15,26,39.975299,-83.003159,1000
WEEKDAY,4,00007466,S FRONT ST & W TOWN ST,10,16,26,39.958762,-83.001835,1001
WEEKDAY,10,00002531,E BROAD ST & N HARDING R,14,11,26,39.971441,-82.919266,1002
WEEKDAY,6,00002727,SULLIVANT AVE & S OGDEN,21,5,26,39.944145,-83.069988,1003
WEEKDAY,11,00004934,E MAIN ST & HOLTZMAN AVE,14,11,26,39.95737,-82.945399,1004
WEEKDAY,9,00007434,S 4TH ST & E CAPITAL ST,13,13,26,39.961903,-82.996037,1005
WEEKDAY,1,00003472,KENNY RD & WEYBRIDGE RD,23,2,26,40.056675,-83.049452,1006
WEEKDAY,2,00002325,E MAIN ST & RUBY AVE,18,8,26,39.956376,-82.906058,1007
WEEKDAY,7,00005072,N NELSON RD & MARYLAND A,20,6,25,39.977494,-82.945838,1008
WEEKDAY,3,00002373,S SOUDER AVE & THOMAS AV,3,23,25,39.950814,-83.021239,1009
WEEKDAY,4,00007563,SINCLAIR RD & DUBLIN GRA,3,22,25,40.087648,-82.997411,1010
WEEKDAY,8,00004637,OBETZ RD & SOUTHPOINT BL,4,21,25,39.882155,-82.998286,1011
WEEKDAY,8,00001103,CLEVELAND AVE & E 15TH A,8,18,25,39.998512,-82.976887,1012
WEEKDAY,6,00002705,SULLIVANT AVE & S WAYNE,7,18,25,39.945458,-83.063406,1013
WEEKDAY,8,00007596,E 11TH AVE & N 4TH ST,12,13,25,39.99448,-82.999619,1014
WEEKDAY,31,00001296,N HIGH ST & E 13TH AVE,11,14,25,39.998089,-83.007767,1015
WEEKDAY,2,00004094,N HIGH ST & OHIO CENTER,11,14,25,39.969831,-83.002121,1016
WEEKDAY,7,00002184,GREENWAY AVE S & SHERBOU,6,19,25,39.971781,-82.950046,1017
WEEKDAY,2,00001305,N HIGH ST & PRICE AVE,10,15,25,39.980418,-83.004243,1018
WEEKDAY,32,00003490,W NORTH BROADWAY & RIVER,20,5,25,40.029366,-83.034623,1019
WEEKDAY,11,00007456,S FRONT ST & W BROAD ST,15,10,25,39.961728,-83.002518,1020
WEEKDAY,1,00001916,E LIVINGSTON AVE & S 18T,10,15,25,39.950911,-82.978104,1021
WEEKDAY,2,00001962,E MAIN ST & SHADY LANE R,8,18,25,39.95526,-82.870923,1022
WEEKDAY,102,00006279,1481 POLARIS PKWY,6,19,25,40.141196,-82.97968,1023
WEEKDAY,10,00006384,E BROAD ST & MCNAUGHTEN,20,5,25,39.980245,-82.83709,1024
WEEKDAY,3,00006041,N 4TH ST & E GAY ST,13,12,25,39.963747,-82.99648,1025
WEEKDAY,31,00005294,2315 MOCK RD,5,20,25,40.0114,-82.947268,1026
WEEKDAY,22,00004686,E 11TH AVE & DAUGHERTY A,4,21,25,39.994159,-82.992995,1027
WEEKDAY,33,00005217,PICKFORDE DR & GARDENIA,9,16,25,40.066171,-83.08661,1028
WEEKDAY,2,00001276,N HIGH ST & BLENHEIM RD,22,3,25,40.044116,-83.019281,1029
WEEKDAY,2,00002316,E MAIN ST & BERNHARD RD,21,4,25,39.955624,-82.87989,1030
WEEKDAY,43,00000478,COTA TRANSIT TERMINAL BA,16,9,25,39.957174,-82.999608,1031
WEEKDAY,8,00007255,S 4TH ST & E WOODROW AVE,19,5,25,39.927592,-82.993159,1032
WEEKDAY,4,00002139,FAIRWOOD AVE & WATKINS R,24,1,25,39.904662,-82.957402,1033
WEEKDAY,22,00003576,S OHIO AVE & E WHITTIER,10,15,25,39.943739,-82.971924,1034
WEEKDAY,23,00007929,KIMBERLY PKWY N & CANAL,19,6,25,39.923163,-82.893072,1035
WEEKDAY,21,00005741,TUTTLE MALL AT MACYS,13,12,25,40.074249,-83.132885,1036
WEEKDAY,6,00006054,CLEVELAND AVE & AGLER RD,7,18,25,40.027341,-82.964302,1037
WEEKDAY,24,00006706,N HAMILTON RD & CHESTNUT,5,20,25,40.056845,-82.863544,1038
WEEKDAY,8,00005742,153 W 12TH AVE - HALE HA,8,16,25,39.996798,-83.011387,1039
WEEKDAY,1,00001929,E LIVINGSTON AVE & RHOAD,12,13,25,39.948654,-82.949516,1040
WEEKDAY,5,00001303,N HIGH ST & W 4TH AVE,14,11,25,39.98497,-83.005165,1041
WEEKDAY,6,00005052,SULLIVANT AVE & DEMOREST,3,21,25,39.942951,-83.090015,1042
WEEKDAY,8,00001827,KARL RD & OAKLAND PARK A,11,14,25,40.032199,-82.978236,1043
WEEKDAY,1,00001178,N HIGH ST & E RUSSELL ST,12,13,25,39.975793,-83.00326,1044
WEEKDAY,4,00001507,SUMMIT ST & CHITTENDEN A,16,8,25,39.995338,-83.001478,1045
WEEKDAY,7,00001659,E 5TH AVE & RARIG AVE,22,3,25,39.984892,-82.923478,1046
WEEKDAY,22,00006947,ALUM CREEK DR & GROVEPOR,3,22,25,39.867676,-82.935472,1047
WEEKDAY,4,00002147,LOCKBOURNE RD & SMITH RD,23,2,25,39.927368,-82.964999,1048
WEEKDAY,6,00002724,SULLIVANT AVE & BINNS BL,18,7,24,39.943416,-83.078359,1049
WEEKDAY,22,00003550,S CHAMPION AVE & E WHITT,16,8,24,39.94324,-82.970571,1050
WEEKDAY,6,00006056,5555 CLEVELAND AVE,23,2,24,40.081554,-82.951427,1051
WEEKDAY,22,00003540,FREBIS AVE & FAIRWOOD AV,17,7,24,39.934158,-82.95468,1052
WEEKDAY,6,00004284,3953 W BROAD ST,2,23,24,39.953019,-83.107779,1053
WEEKDAY,10,00006528,E BROAD ST & BLACKLICK X,1,23,24,39.982331,-82.817134,1054
WEEKDAY,8,00002234,3650 S HIGH ST,6,19,24,39.887024,-82.998688,1055
WEEKDAY,6,00001154,CLEVELAND AVE & CHITTEND,14,10,24,39.995177,-82.980232,1056
WEEKDAY,2,00002305,E MAIN ST & WESTPHAL AVE,2,22,24,39.955607,-82.882508,1057
WEEKDAY,8,00007084,NATIONWIDE BLVD & MCCONN,13,11,24,39.96842,-83.007364,1058
WEEKDAY,2,00001274,N HIGH ST & W COOKE RD,20,4,24,40.049391,-83.020285,1059
WEEKDAY,8,00004638,OBETZ RD & SOUTHPOINT BL,19,5,24,39.882125,-82.998527,1060
WEEKDAY,4,00006415,S FRONT ST & W MAIN ST,9,15,24,39.955249,-83.00102,1061
WEEKDAY,1,00004094,N HIGH ST & OHIO CENTER,12,12,24,39.969838,-83.002112,1062
WEEKDAY,2,00007413,HIGH ST & PRESCOTT ST,13,11,24,39.980122,-83.004137,1063
WEEKDAY,5,00007978,E WHITTIER ST & SEYMOUR,14,10,24,39.942993,-82.955524,1064
WEEKDAY,5,00002759,E WHITTIER ST & S CHAMPI,5,19,24,39.943526,-82.970744,1065
WEEKDAY,23,00005685,STELZER RD & MCCUTCHEON,19,5,24,40.033913,-82.910223,1066
WEEKDAY,4,00007288,FREBIS AVE & OAKWOOD AVE,4,19,24,39.934831,-82.969903,1067
WEEKDAY,8,00001719,E 11TH AVE & N 4TH ST,12,12,24,39.994392,-82.999227,1068
WEEKDAY,34,00007335,MORSE RD & CHATEAU MORSE,8,16,24,40.058511,-82.932741,1069
WEEKDAY,3,00002865,NORTHWEST BLVD & CHAMBER,20,4,24,39.993418,-83.042014,1070
WEEKDAY,23,00007925,KIMBERLY PKWY & S HAMILT,19,4,24,39.925777,-82.880691,1071
WEEKDAY,102,00007482,8664 SANCUS BLVD,2,21,24,40.140504,-82.99123,1072
WEEKDAY,31,00007140,KENNY RD & STEELWOOD RD,1,23,24,39.995088,-83.034981,1073
WEEKDAY,6,00003092,CLEVELAND AVE & WILDWOOD,3,20,24,40.078849,-82.95147,1074
WEEKDAY,1,00004211,E LIVINGSTON AVE & S 3RD,15,9,24,39.952761,-82.996383,1075
WEEKDAY,6,00003135,CLEVELAND AVE & FERRIS R,17,6,24,40.049317,-82.954274,1076
WEEKDAY,31,00007537,N HIGH ST & W LANE AVE,10,13,24,40.005539,-83.009213,1077
WEEKDAY,31,00003803,KING AVE & DELASHMUT AVE,20,4,24,39.990988,-83.029347,1078
WEEKDAY,6,00001162,CLEVELAND AVE & REYNOLDS,14,9,24,39.981191,-82.989618,1079
WEEKDAY,6,00002729,SULLIVANT AVE & S EUREKA,18,5,24,39.94518,-83.06448,1080
WEEKDAY,32,00003665,E NORTH BROADWAY ST & IN,12,11,24,40.031356,-83.001459,1081
WEEKDAY,2,00002288,E MAIN ST & MONTROSE AVE,10,13,23,39.956968,-82.930694,1082
WEEKDAY,102,00002901,VANTAGE DR & RED ROOF IN,3,21,23,40.116172,-83.014661,1083
WEEKDAY,9,00001894,BRENTNELL AVE & ARGYLE D,19,4,23,40.003993,-82.948835,1084
WEEKDAY,23,00004764,S JAMES RD & ASTOR AVE,14,10,23,39.951395,-82.915245,1085
WEEKDAY,8,00004007,KARL RD & SANDALWOOD PL,20,4,23,40.077278,-82.976105,1086
WEEKDAY,8,00002794,PARSONS AVE & E WELCH AV,8,15,23,39.929684,-82.984126,1087
WEEKDAY,6,00002706,SULLIVANT AVE & S TERRAC,8,15,23,39.944914,-83.066294,1088
WEEKDAY,6,00001122,CLEVELAND AVE & E NORTH,4,19,23,40.02979,-82.964105,1089
WEEKDAY,31,00001681,MOCK RD & CENTURY DR,19,4,23,40.011411,-82.946649,1090
WEEKDAY,1,00001986,E LIVINGSTON AVE & KENIL,17,6,23,39.947086,-82.918546,1091
WEEKDAY,6,00007474,110 E NATIONWIDE BLVD,5,18,23,39.969204,-82.998559,1092
WEEKDAY,11,00007515,E SPRING ST & N HIGH ST,2,22,23,39.966302,-83.001082,1093
WEEKDAY,34,00004535,MORSE RD & DUNBRIDGE ST,16,7,23,40.058645,-82.932023,1094
WEEKDAY,33,00001263,N HIGH ST & W KANAWHA AV,1,22,23,40.071309,-83.019117,1095
WEEKDAY,6,00001163,427 CLEVELAND AVE,13,10,23,39.972651,-82.990298,1096
WEEKDAY,5,00006995,CHATTERTON RD & FALCON B,20,3,23,39.913714,-82.847526,1097
WEEKDAY,2,00001216,N HIGH ST & E COOKE RD,4,19,23,40.050219,-83.020124,1098
WEEKDAY,6,00002740,SULLIVANT AVE & DANA AVE,16,7,23,39.950781,-83.0346,1099
WEEKDAY,8,00007258,KARL RD & NORTHLAND PARK,21,2,23,40.057535,-82.976604,1100
WEEKDAY,24,00007979,298 HAMILTON RD,3,20,23,40.011104,-82.867066,1101
WEEKDAY,8,00001729,HAMILTON AVE & DUXBERRY,3,19,23,40.00903,-82.97933,1102
WEEKDAY,33,00003856,N HIGH ST & FITZ HENRY B,16,7,23,40.066376,-83.01922,1103
WEEKDAY,5,00004506,REFUGEE RD & WINCHESTER,8,15,23,39.917354,-82.914761,1104
WEEKDAY,6,00002728,SULLIVANT AVE & S RICHAR,15,8,23,39.944728,-83.066892,1105
WEEKDAY,8,00001825,E 11TH AVE & ESSEX AVE,15,8,23,39.994005,-82.987724,1106
WEEKDAY,21,00007743,WESTWOODS BLVD & WESTWOO,19,4,23,39.950316,-83.146838,1107
WEEKDAY,5,00003816,S HAMILTON RD & REFUGEE,4,19,23,39.91598,-82.880477,1108
WEEKDAY,31,00007139,KENNY RD & STEELWOOD RD,22,1,23,39.995085,-83.035034,1109
WEEKDAY,8,00001724,HAMILTON AVE & E 17TH AV,8,15,23,40.000821,-82.979815,1110
WEEKDAY,10,00005910,N HIGH ST & E GAY ST,1,21,23,39.964377,-83.001012,1111
WEEKDAY,34,00006538,4155 MORSE CROSSING,3,20,23,40.055085,-82.918682,1112
WEEKDAY,34,00005958,MORSE RD & MALIN ST,9,14,23,40.059699,-82.957232,1113
WEEKDAY,1,00003187,E LIVINGSTON AVE & NOE B,3,20,23,39.943364,-82.853218,1114
WEEKDAY,1,00003825,W NORTH BROADWAY & RIVER,12,10,23,40.029551,-83.035662,1115
WEEKDAY,5,00005208,N HIGH ST & OHIO CENTER,10,13,23,39.970213,-83.002262,1116
WEEKDAY,2,00001264,N HIGH ST & FENWAY RD,22,0,23,40.067492,-83.019295,1117
WEEKDAY,22,00004080,E 5TH AVE & JOYCE AVE,7,16,23,39.985547,-82.967717,1118
WEEKDAY,6,00002702,SULLIVANT AVE & WHITETHO,5,18,23,39.946856,-83.055934,1119
WEEKDAY,151,00005382,INTERNATIONAL GATEWAY &,12,11,23,39.998602,-82.892205,1120
WEEKDAY,10,00006383,E BROAD ST & MCNAUGHTEN,3,20,23,39.98036,-82.834725,1121
WEEKDAY,6,00002744,SULLIVANT AVE & HAWKES A,15,8,23,39.952628,-83.024684,1122
WEEKDAY,5,00002756,E WHITTIER ST & CARPENTE,3,19,23,39.943764,-82.975421,1123
WEEKDAY,3,00002459,W RICH ST & S GREEN ST,6,17,22,39.955165,-83.019575,1124
WEEKDAY,31,00006356,NEIL AVE & W 10TH AVE,8,14,22,39.994135,-83.014418,1125
WEEKDAY,5,00002757,E WHITTIER ST & S 22ND S,2,20,22,39.943659,-82.973439,1126
WEEKDAY,31,00001497,E HUDSON ST & SUMMIT ST,10,13,22,40.015125,-83.000889,1127
WEEKDAY,7,00001631,MOUNT VERNON AVE & N 22N,9,13,22,39.972483,-82.971266,1128
WEEKDAY,1,00003219,E LIVINGSTON AVE & NOE B,20,2,22,39.943499,-82.853934,1129
WEEKDAY,8,00001722,E 11TH AVE & ESSEX AVE,8,15,22,39.993894,-82.987183,1130
WEEKDAY,1,00001950,E LIVINGSTON AVE & VILAR,5,17,22,39.945545,-82.891728,1131
WEEKDAY,1,00002016,E LIVINGSTON AVE & MOHAW,9,13,22,39.952718,-82.993087,1132
WEEKDAY,2,00001204,N HIGH ST & E COMO AVE,4,18,22,40.028458,-83.014974,1133
WEEKDAY,24,00006663,4180 STELZER RD,0,22,22,40.059563,-82.91015,1134
WEEKDAY,10,00002490,E BROAD ST & S MERKLE RD,5,17,22,39.970789,-82.924216,1135
WEEKDAY,7,00001853,N CASSADY AVE & E 10TH A,18,4,22,39.989633,-82.930646,1136
WEEKDAY,10,00005622,E BROAD ST & REYNOLDSBUR,20,2,22,39.982715,-82.815088,1137
WEEKDAY,4,00002130,FAIRWOOD AVE & WATKINS R,1,21,22,39.905003,-82.957421,1138
WEEKDAY,7,00007273,N GOULD RD & ALLEGHENY A,10,12,22,39.980426,-82.922295,1139
WEEKDAY,3,00004113,N 3RD ST & E GAY ST,10,12,22,39.964455,-82.998437,1140
WEEKDAY,6,00003137,CLEVELAND AVE & E COOKE,19,4,22,40.045035,-82.958077,1141
WEEKDAY,152,00007511,COTA TRANSIT TERMINAL BA,0,22,22,39.956341,-82.998928,1142
WEEKDAY,34,00005959,MORSE RD & MORSE CROSSIN,19,3,22,40.05788,-82.919272,1143
WEEKDAY,8,00004676,KARL RD & SHANLEY DR,6,16,22,40.055735,-82.976279,1144
WEEKDAY,5,00006989,CHATTERTON RD & FALCON B,2,20,22,39.913607,-82.846953,1145
WEEKDAY,102,00006781,POLARIS PKWY & LYRA DR,15,7,22,40.141649,-82.97748,1146
WEEKDAY,7,00007897,GREENWAY AVE & CLIFTON A,12,10,22,39.971562,-82.949892,1147
WEEKDAY,23,00004346,N JAMES RD & ANAWANDA AV,7,15,22,39.975188,-82.913244,1148
WEEKDAY,4,00001428,N 4TH ST & E 18TH AVE,5,17,22,40.002129,-82.998539,1149
WEEKDAY,7,00004426,GREENWAY AVE & ELDRIDGE,19,3,22,39.974102,-82.958141,1150
WEEKDAY,4,00002141,KOEBEL RD & FAIRWOOD AVE,19,2,22,39.912148,-82.95713,1151
WEEKDAY,1,00007413,HIGH ST & PRESCOTT ST,11,11,22,39.98012,-83.004138,1152
WEEKDAY,31,00001193,N HIGH ST & E LANE AVE,15,6,22,40.006451,-83.009269,1153
WEEKDAY,32,00001750,OAKLAND PARK AVE & KARL,12,9,22,40.03202,-82.977961,1154
WEEKDAY,4,00001504,SUMMIT ST & E 18TH AVE,17,5,22,40.002007,-83.00102,1155
WEEKDAY,6,00001620,CLEVELAND AVE & FUJI DR,8,13,22,40.088799,-82.950705,1156
WEEKDAY,1,00007545,W LANE AVE & OLENTANGY R,12,9,22,40.006677,-83.022501,1157
WEEKDAY,23,00004773,S JAMES RD & DALE AVE,11,11,22,39.963671,-82.914268,1158
WEEKDAY,23,00007926,KIMBERLY PKWY N & KIMBER,19,2,22,39.926073,-82.883873,1159
WEEKDAY,102,00007483,8685 SANCUS BLVD,19,3,22,40.140541,-82.991385,1160
WEEKDAY,24,00004330,S HAMILTON RD & DUNDEE A,8,14,22,39.941697,-82.878236,1161
WEEKDAY,7,00001676,MOUNT VERNON AVE & N 22N,12,9,22,39.972533,-82.971309,1162
WEEKDAY,8,00004682,CLEVELAND AVE & E 13TH A,15,6,21,39.996691,-82.978636,1163
WEEKDAY,11,00006401,1025 ALUM CREEK DR,13,8,21,39.946762,-82.945054,1164
WEEKDAY,8,00001102,CLEVELAND AVE & WINDSOR,9,13,21,39.997132,-82.978057,1165
WEEKDAY,6,00001136,CLEVELAND AVE & WELDON A,15,7,21,40.027456,-82.964398,1166
WEEKDAY,33,00007740,W HENDERSON RD & KENNY R,10,12,21,40.052993,-83.050021,1167
WEEKDAY,71,00003142,W SPRING ST & N WALL ST,21,0,21,39.966227,-83.002533,1168
WEEKDAY,41,00004157,W LONG ST & N HIGH ST,21,1,21,39.964793,-83.001417,1169
WEEKDAY,10,00007266,E BROAD ST & EASTPOINTE,21,1,21,39.982365,-82.818204,1170
WEEKDAY,1,00002017,E FULTON ST & S 3RD ST,5,16,21,39.953812,-82.996116,1171
WEEKDAY,5,00003740,CHATTERTON RD & NOE BIXB,19,3,21,39.915597,-82.862227,1172
